Phase,Count,Frequency
002,419,0.0419
002-012,1,1e-4
002-012-020-102-202-210,1,1e-4
002-012-021-102-120,1,1e-4
002-012-022-102-120-200,1,1e-4
002-012-022-102-200-202-211,1,1e-4
002-012-022-202,1,1e-4
002-012-102-112-120,1,1e-4
002-012-102-202-220,1,1e-4
002-012-202-211,1,1e-4
002-012-220,1,1e-4
002-020,99,0.0099
002-020-021-120-121-200,1,1e-4
002-020-200,117,0.0117
002-020-200-201-210-211,1,1e-4
002-020-200-210,1,1e-4
002-020-201,22,0.0022
002-020-201-210,1,1e-4
002-020-202,5,5e-4
002-020-202-220,1,1e-4
002-020-210,19,0.0019
002-020-220,3,3e-4
002-021,89,0.0089
002-021-022-102,1,1e-4
002-021-120,5,5e-4
002-021-120-200,2,2e-4
002-021-200,11,0.0011
002-021-201,14,0.0014
002-021-201-210-211-220,1,1e-4
002-021-202-210,1,1e-4
002-021-210,8,8e-4
002-021-210-211,1,1e-4
002-021-220,5,5e-4
002-022,16,0.0016
002-022-200,7,7e-4
002-022-201-220,1,1e-4
002-022-202,1,1e-4
002-022-210,1,1e-4
002-022-220,3,3e-4
002-101-111-200-201,1,1e-4
002-102,2,2e-4
002-102-120-122-200,1,1e-4
002-120,22,0.0022
002-120-200,21,0.0021
002-120-201,4,4e-4
002-120-202,2,2e-4
002-120-210,2,2e-4
002-200,94,0.0094
002-200-220,3,3e-4
002-201,84,0.0084
002-201-210,8,8e-4
002-201-220,6,6e-4
002-202,26,0.0026
002-202-220,2,2e-4
002-210,26,0.0026
002-210-211,1,1e-4
002-210-220,1,1e-4
002-220,25,0.0025
010,1,1e-4
011-012-102-202-211,1,1e-4
012,309,0.0309
012-020,94,0.0094
012-020-021-201-211-220,1,1e-4
012-020-022-120-122-210,1,1e-4
012-020-102,5,5e-4
012-020-102-112-201-202-210-211,1,1e-4
012-020-102-200,1,1e-4
012-020-102-210,1,1e-4
012-020-120,1,1e-4
012-020-120-200,1,1e-4
012-020-200,15,0.0015
012-020-201,2,2e-4
012-020-202,6,6e-4
012-020-202-210,1,1e-4
012-020-210,7,7e-4
012-020-210-220,1,1e-4
012-021,59,0.0059
012-021-022-102-112,1,1e-4
012-021-022-102-121,1,1e-4
012-021-022-102-121-122-201,1,1e-4
012-021-022-102-121-210,1,1e-4
012-021-022-111-112-121-201,1,1e-4
012-021-022-111-112-210-220,1,1e-4
012-021-022-112-120-121,1,1e-4
012-021-022-112-120-122-210,1,1e-4
012-021-022-112-202,1,1e-4
012-021-022-120,1,1e-4
012-021-022-201-212-220-221,1,1e-4
012-021-022-202-212-221,1,1e-4
012-021-102,12,0.0012
012-021-102-200,1,1e-4
012-021-102-201,2,2e-4
012-021-112-202-211,1,1e-4
012-021-120,9,9e-4
012-021-120-121-202-211-220,1,1e-4
012-021-120-121-220,1,1e-4
012-021-120-121-220-221,1,1e-4
012-021-120-220,1,1e-4
012-021-121-201-211-220,1,1e-4
012-021-200,4,4e-4
012-021-201,4,4e-4
012-021-201-202,2,2e-4
012-021-202,6,6e-4
012-021-202-211,1,1e-4
012-021-202-220,2,2e-4
012-021-210,4,4e-4
012-021-211,1,1e-4
012-021-220,10,0.001
012-022,15,0.0015
012-022-102,4,4e-4
012-022-102-121,1,1e-4
012-022-102-210,1,1e-4
012-022-102-220,1,1e-4
012-022-111-112-121-220,1,1e-4
012-022-112,3,3e-4
012-022-112-120-121,1,1e-4
012-022-112-120-122-202,1,1e-4
012-022-112-120-122-210,1,1e-4
012-022-112-121-122,1,1e-4
012-022-112-121-122-201-220,1,1e-4
012-022-112-121-122-210,1,1e-4
012-022-112-122,4,4e-4
012-022-112-122-201,1,1e-4
012-022-112-122-210,1,1e-4
012-022-112-122-220,1,1e-4
012-022-112-212,1,1e-4
012-022-120,5,5e-4
012-022-120-202,2,2e-4
012-022-120-210,1,1e-4
012-022-121-211-220,1,1e-4
012-022-202,7,7e-4
012-022-202-220,1,1e-4
012-022-210,3,3e-4
012-022-211-212-220,1,1e-4
012-022-220,5,5e-4
012-101-102-110-111-200,1,1e-4
012-102,68,0.0068
012-102-112-201-202-210-211,1,1e-4
012-102-120,5,5e-4
012-102-121,1,1e-4
012-102-121-201,1,1e-4
012-102-200,4,4e-4
012-102-201,10,0.001
012-102-201-202-211,1,1e-4
012-102-201-220,1,1e-4
012-102-202,2,2e-4
012-102-202-210,2,2e-4
012-102-210,4,4e-4
012-102-211,2,2e-4
012-102-220,5,5e-4
012-111-120-201,7,7e-4
012-112-201-202,1,1e-4
012-112-202,2,2e-4
012-112-210,1,1e-4
012-120,69,0.0069
012-120-121-202-210-211-220,1,1e-4
012-120-200,7,7e-4
012-120-201,8,8e-4
012-120-201-210,1,1e-4
012-120-201-210-220,1,1e-4
012-120-202,23,0.0023
012-120-202-212,1,1e-4
012-120-210,4,4e-4
012-120-220,1,1e-4
012-121-201,1,1e-4
012-121-210-211-220,1,1e-4
012-200,20,0.002
012-200-201-210,2,2e-4
012-200-201-210-211,1,1e-4
012-200-202,3,3e-4
012-200-202-210,1,1e-4
012-200-202-220,1,1e-4
012-200-210,1,1e-4
012-200-220,1,1e-4
012-201,82,0.0082
012-201-202,1,1e-4
012-201-202-211,1,1e-4
012-201-210,5,5e-4
012-201-220,12,0.0012
012-202,104,0.0104
012-202-211,1,1e-4
012-202-211-212-220,1,1e-4
012-202-220,20,0.002
012-210,83,0.0083
012-210-211,1,1e-4
012-210-220,1,1e-4
012-211,2,2e-4
012-211-220,4,4e-4
012-212,1,1e-4
012-220,72,0.0072
020,427,0.0427
020-021-022-112-211-220,1,1e-4
020-021-022-120-122-202,1,1e-4
020-021-022-202-220,2,2e-4
020-021-102,1,1e-4
020-021-102-120-121-200,1,1e-4
020-021-102-211-220-221,1,1e-4
020-021-120,1,1e-4
020-021-120-210,1,1e-4
020-021-121-220,1,1e-4
020-021-200,1,1e-4
020-021-201-202-211,1,1e-4
020-021-201-211-220,1,1e-4
020-021-211,1,1e-4
020-022,16,0.0016
020-022-102-112-120-220,1,1e-4
020-022-102-120-210,1,1e-4
020-022-112-120,1,1e-4
020-022-120-200,1,1e-4
020-022-120-202,1,1e-4
020-022-120-210,1,1e-4
020-022-200,2,2e-4
020-022-201,1,1e-4
020-022-202,2,2e-4
020-102,26,0.0026
020-102-110,1,1e-4
020-102-111-210,1,1e-4
020-102-200,19,0.0019
020-102-201,2,2e-4
020-102-201-210,1,1e-4
020-102-210,7,7e-4
020-112-200,1,1e-4
020-120,1,1e-4
020-120-200,1,1e-4
020-120-201-210,1,1e-4
020-200,101,0.0101
020-200-201,1,1e-4
020-200-202,3,3e-4
020-201,24,0.0024
020-201-202,1,1e-4
020-201-210,2,2e-4
020-201-210-211,1,1e-4
020-202,32,0.0032
020-202-210,8,8e-4
020-202-210-211,1,1e-4
020-202-220,1,1e-4
020-210,111,0.0111
020-220,19,0.0019
021,238,0.0238
021-022,12,0.0012
021-022-102,3,3e-4
021-022-102-112-121-201,1,1e-4
021-022-102-120-122,1,1e-4
021-022-102-120-200,1,1e-4
021-022-112-121-201,1,1e-4
021-022-112-210,1,1e-4
021-022-120,3,3e-4
021-022-120-121,1,1e-4
021-022-120-121-122,2,2e-4
021-022-120-212-221,1,1e-4
021-022-121,1,1e-4
021-022-121-122,1,1e-4
021-022-121-220,1,1e-4
021-022-121-221,1,1e-4
021-022-200,1,1e-4
021-022-201,3,3e-4
021-022-202,6,6e-4
021-022-202-220,1,1e-4
021-022-210-211-220,1,1e-4
021-022-211-212-221,1,1e-4
021-022-211-220,1,1e-4
021-022-220,2,2e-4
021-102,67,0.0067
021-102-111-210,3,3e-4
021-102-111-220,1,1e-4
021-102-120,6,6e-4
021-102-120-201,1,1e-4
021-102-120-201-210-211-220,1,1e-4
021-102-120-201-211-220-221,1,1e-4
021-102-121-220-221,1,1e-4
021-102-200,9,9e-4
021-102-201,7,7e-4
021-102-201-210,1,1e-4
021-102-210,5,5e-4
021-102-220,13,0.0013
021-111-112-120-121-210,1,1e-4
021-111-120,1,1e-4
021-111-120-210-211-220,1,1e-4
021-111-210,1,1e-4
021-112,1,1e-4
021-112-202-211-212,1,1e-4
021-112-202-211-220,1,1e-4
021-112-212,1,1e-4
021-120,58,0.0058
021-120-121,1,1e-4
021-120-121-202,1,1e-4
021-120-121-202-220,1,1e-4
021-120-200,4,4e-4
021-120-201,2,2e-4
021-120-201-210-211,1,1e-4
021-120-202,5,5e-4
021-120-202-220,1,1e-4
021-120-210,10,0.001
021-120-220,4,4e-4
021-121-200-201-220,1,1e-4
021-121-202-210,1,1e-4
021-121-202-211-220,1,1e-4
021-121-210-211-220,1,1e-4
021-200,19,0.0019
021-200-201-220-221,1,1e-4
021-200-202,2,2e-4
021-201,80,0.008
021-201-202,2,2e-4
021-201-202-210,1,1e-4
021-201-202-210-211-212,1,1e-4
021-201-202-211,2,2e-4
021-201-202-211-212,1,1e-4
021-201-210,2,2e-4
021-201-220,5,5e-4
021-202,76,0.0076
021-202-210,15,0.0015
021-202-210-211,1,1e-4
021-202-211,2,2e-4
021-202-211-220,1,1e-4
021-202-212-220,1,1e-4
021-202-220,24,0.0024
021-210,64,0.0064
021-210-220,1,1e-4
021-211,1,1e-4
021-211-220,1,1e-4
021-220,99,0.0099
021-220-221,2,2e-4
022,603,0.0603
022-102,100,0.01
022-102-112-120,1,1e-4
022-102-112-201-202-220,1,1e-4
022-102-112-202-210-211,1,1e-4
022-102-120,6,6e-4
022-102-120-121-201-220,1,1e-4
022-102-120-122,1,1e-4
022-102-120-201-220,1,1e-4
022-102-121,1,1e-4
022-102-121-122,2,2e-4
022-102-200,2,2e-4
022-102-201,20,0.002
022-102-201-202-210-211,1,1e-4
022-102-201-210,1,1e-4
022-102-202,4,4e-4
022-102-202-220,2,2e-4
022-102-210,13,0.0013
022-102-220,20,0.002
022-102-220-221,1,1e-4
022-112,10,0.001
022-112-120,2,2e-4
022-112-120-121-122,1,1e-4
022-112-120-202-211,1,1e-4
022-112-121,1,1e-4
022-112-121-202-211,1,1e-4
022-112-121-212-221,1,1e-4
022-112-122,1,1e-4
022-112-122-212-220-221,1,1e-4
022-112-200-201-202,1,1e-4
022-112-201,1,1e-4
022-112-201-202-211,1,1e-4
022-112-201-202-221-222,1,1e-4
022-112-210-220-221,1,1e-4
022-112-211,1,1e-4
022-112-220,5,5e-4
022-120,118,0.0118
022-120-121-210,1,1e-4
022-120-122,1,1e-4
022-120-122-200-202-220,1,1e-4
022-120-200,6,6e-4
022-120-201,18,0.0018
022-120-201-210,1,1e-4
022-120-201-220,1,1e-4
022-120-202,31,0.0031
022-120-202-210,2,2e-4
022-120-202-210-211-220-221,1,1e-4
022-120-202-220,1,1e-4
022-120-210,6,6e-4
022-120-211,1,1e-4
022-120-211-220,1,1e-4
022-120-220,4,4e-4
022-121,7,7e-4
022-121-122-202-211-212-221,1,1e-4
022-121-201,1,1e-4
022-121-202-212,1,1e-4
022-121-210,1,1e-4
022-121-210-211-220,1,1e-4
022-122,1,1e-4
022-122-202-220,2,2e-4
022-122-210-212-220,1,1e-4
022-122-220,2,2e-4
022-200,39,0.0039
022-200-202,1,1e-4
022-200-220,5,5e-4
022-201,73,0.0073
