parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,020,020,020,1,1,-0.505129,5.930302,0.435658,1
2,1,102,102,102,1,1,0.472643,0.661141,2.673223,1
3,1,200,200,200,1,1,6.805466,-1.077597,-1.108652,1
4,2,120-200,200,120-200,2,0.75,5.920074,-1.31847,-1.670777,0.75
4,2,120-200,120,120-200,2,0.25,0.356009,4.417325,-7.094686,0.25
5,3,020-102-200,200,020-102-200,3,0.65,5.83439,-2.129968,-2.365621,0.65
5,3,020-102-200,102,020-102-200,3,0.26,0.83584,-7.81742,3.530037,0.26
5,3,020-102-200,020,020-102-200,3,0.09,-0.965016,3.045868,-0.666172,0.09
6,2,102-201,201,102,2,0.14,4.236816,-0.350162,0.574292,0.14
6,2,102-201,102,102,2,0.86,0.599886,-6.043718,6.661623,0.86
7,2,020-210,210,020-210,2,0.65,5.224397,0.004024,-4.557156,0.65
7,2,020-210,020,020-210,2,0.35,-1.168851,5.858031,0.558671,0.35
8,3,012-120-202,120,012-120,3,0.44,0.491312,5.896141,-4.752656,0.44
8,3,012-120-202,202,012-120,3,0.39,2.618816,-5.123863,1.451008,0.39
8,3,012-120-202,012,012-120,3,0.17,-5.291759,0.582141,3.897456,0.17
9,2,012-120,012,012-120,2,0.56,-3.40026,1.250195,6.282929,0.56
9,2,012-120,120,012-120,2,0.44,-0.94925,7.872733,-2.231954,0.44
10,1,102,102,102,1,1,1.669866,-5.261889,6.586593,1
11,1,200,200,021-200,1,1,6.754076,-1.039815,-2.632469,1
12,2,020-102,020,020-102,2,0.93,0.553923,6.523131,-0.231796,0.93
12,2,020-102,102,020-102,2,0.07,1.697429,-2.113704,4.516221,0.07
13,2,002-200,200,002-200,2,0.84,6.084322,0.429494,-0.976602,0.84
13,2,002-200,002,002-200,2,0.16,0.400456,0.452008,5.559958,0.16
14,1,012,012,012,1,1,0.450637,-1.324082,5.476376,1
15,3,022-202-220,022,022-202-220,3,0.42,-0.797247,0.16893,2.802064,0.42
15,3,022-202-220,202,022-202-220,3,0.37,3.972162,-5.246061,2.985676,0.37
15,3,022-202-220,220,022-202-220,3,0.21,2.169027,1.295972,-1.424542,0.21
16,1,002,002,002,1,1,-0.317855,0.75324,6.033472,1
17,2,102-210,210,102-201-210,2,0.88,6.135264,-2.346749,-6.510009,0.88
17,2,102-210,102,102-201-210,2,0.12,-0.229195,-7.188139,4.869277,0.12
18,3,002-020-200,002,002-020,3,0.23,0.46188,0.900441,6.52323,0.23
18,3,002-020-200,020,002-020,3,0.6,1.838842,6.978935,-0.090485,0.6
18,3,002-020-200,200,002-020,3,0.17,5.48808,0.950699,1.661197,0.17
19,1,220,220,220,1,1,-1.147561,2.388891,-6.58536,1
20,2,012-102,012,012-102,2,0.41,-4.718808,0.58987,5.111869,0.41
20,2,012-102,102,012-102,2,0.59,1.856152,-5.023092,5.082384,0.59
21,2,200-220,220,200,2,0.55,2.228164,1.78106,-1.469201,0.55
21,2,200-220,200,200,2,0.45,7.432973,-1.292417,-0.440869,0.45
22,1,220,220,220,1,1,3.877217,3.475002,-4.014247,1
23,1,202,202,202,1,1,2.466606,-4.63147,3.139911,1
24,3,022-202-220,202,022-202-220,3,0.08,2.916541,-0.665731,0.307509,0.08
24,3,022-202-220,022,022-202-220,3,0.12,-2.195194,4.013618,0.366325,0.12
24,3,022-202-220,220,022-202-220,3,0.8,2.158338,2.880052,-5.664372,0.8
25,1,120,120,120,1,1,-0.770535,8.289371,-5.806276,1
26,2,012-201,012,012-201,2,0.81,-1.87113,0.46809,7.779065,0.81
26,2,012-201,201,012-201,2,0.19,6.264198,-5.854865,1.354217,0.19
27,2,022-120,120,022-120,2,0.58,1.088653,6.760839,-0.724249,0.58
27,2,022-120,022,022-120,2,0.42,-5.080984,2.151245,3.304097,0.42
28,2,012-020,020,012-020,2,0.8,-0.772042,6.15347,-0.171346,0.8
28,2,012-020,012,012-020,2,0.2,-7.155315,0.393635,5.83199,0.2
29,2,002-220,220,002,2,0.02,4.605412,1.229757,0.091996,0.02
29,2,002-220,002,002,2,0.98,-0.51661,-0.226564,6.974148,0.98
30,2,102-202,102,102,2,0.82,0.060166,-6.937945,6.521592,0.82
30,2,102-202,202,102,2,0.18,3.934221,-6.941905,1.868883,0.18
31,2,020-022,020,020,2,0.42,-0.001186,5.878769,-0.799066,0.42
31,2,020-022,022,020,2,0.58,-6.42601,1.586525,3.532188,0.58
32,2,022-202,202,022-202,2,0.09,2.684127,-3.719108,2.448297,0.09
32,2,022-202,022,022-202,2,0.91,-3.369891,2.638528,2.142194,0.91
33,2,012-020,012,012-020,2,0.14,-5.333495,1.408139,5.246475,0.14
33,2,012-020,020,012-020,2,0.86,1.231861,6.910885,-1.981379,0.86
34,1,012,012,012,1,1,-6.627189,-1.153379,5.679145,1
35,2,120-200,120,120-200,2,0.44,0.466083,2.584229,-5.699588,0.44
35,2,120-200,200,120-200,2,0.56,6.606902,-1.083817,0.028061,0.56
36,3,120-202-210,210,120-202-210,3,0.35,6.639102,0.858077,-4.723687,0.35
36,3,120-202-210,202,120-202-210,3,0.45,2.190334,-4.574188,1.799066,0.45
36,3,120-202-210,120,120-202-210,3,0.2,0.951407,7.043173,-1.159694,0.2
37,1,220,220,220,1,1,2.106863,2.78729,-6.844562,1
38,2,021-210,021,021,2,0.97,-7.014211,7.452597,0.348741,0.97
38,2,021-210,210,021,2,0.03,3.35944,1.489942,-1.082228,0.03
