Phase,Count,Frequency
0002,1,1e-4
0002-0021-1020,1,1e-4
0002-1020,1,1e-4
0002-2020,22,0.0022
0012,3,3e-4
0012-0021-0202-2020,3,3e-4
0012-0021-0212-2020,1,1e-4
0012-0021-2020,2,2e-4
0012-0022-0202,2,2e-4
0012-0022-0202-2020,1,1e-4
0012-0022-2020,2,2e-4
0012-0102,1,1e-4
0012-0202,9,9e-4
0012-0202-1020,2,2e-4
0012-0202-2011-2020,2,2e-4
0012-0202-2012,1,1e-4
0012-0202-2012-2020-2102,1,1e-4
0012-0202-2020,78,0.0078
0012-0202-2022,1,1e-4
0012-0212-2020,1,1e-4
0012-2011,1,1e-4
0012-2011-2020,2,2e-4
0012-2020,15,0.0015
0020,3,3e-4
0020-0022,1,1e-4
0020-0202,22,0.0022
0020-0202-0210,2,2e-4
0020-0220,1,1e-4
0021,5,5e-4
0021-0022-0202-2020,1,1e-4
0021-0022-0212,1,1e-4
0021-0102,2,2e-4
0021-0102-2020,1,1e-4
0021-0112-0202-2020,1,1e-4
0021-0202,13,0.0013
0021-0202-0211-2020,1,1e-4
0021-0202-0221-2020,2,2e-4
0021-0202-1020,2,2e-4
0021-0202-2020,84,0.0084
0021-0212,1,1e-4
0021-1020,1,1e-4
0021-2020,8,8e-4
0022,9,9e-4
0022-0102-2020,3,3e-4
0022-0202,19,0.0019
0022-0202-0212,2,2e-4
0022-0202-1020,2,2e-4
0022-0202-1020-1021,1,1e-4
0022-0202-2020,77,0.0077
0022-0202-2020-2021,1,1e-4
0022-0202-2020-2101,1,1e-4
0022-0202-2021,2,2e-4
0022-0212-2021,1,1e-4
0022-2020,18,0.0018
0022-2021,2,2e-4
0102,3,3e-4
0102-1002-2020,3,3e-4
0102-1020,1,1e-4
0102-1021,1,1e-4
0102-2000,1,1e-4
0102-2001-2020,1,1e-4
0102-2002-2020,2,2e-4
0102-2002-2021,1,1e-4
0102-2010,2,2e-4
0102-2020,65,0.0065
0102-2021,1,1e-4
0111-1011,1,1e-4
0112,1,1e-4
0112-0120-0202,1,1e-4
0112-0120-0202-2020,6,6e-4
0112-0120-2020,1,1e-4
0112-0121-1120-2020,1,1e-4
0112-0202,2,2e-4
0112-0202-1012-2020,1,1e-4
0112-0202-1020,1,1e-4
0112-0202-1120,1,1e-4
0112-0202-2011-2020-2201,1,1e-4
0112-0202-2012-2020,2,2e-4
0112-0202-2020,23,0.0023
0112-0202-2021,1,1e-4
0112-0202-2120,2,2e-4
0112-0212-2020,1,1e-4
0112-2011-2020,1,1e-4
0112-2020,7,7e-4
0120,2,2e-4
0120-0122-0202-2020,1,1e-4
0120-0200,1,1e-4
0120-0200-2020,4,4e-4
0120-0201-2020,1,1e-4
0120-0202,21,0.0021
0120-0202-0210,1,1e-4
0120-0202-0210-2020,3,3e-4
