parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,94,6.467811,1.510722,10
1,2,01-10,01-10,2,6,1.651026,5.203594,01
2,1,01,01,1,100,0.79044,6.306326,01
3,2,01-10,01-10,2,77,6.442805,0.277856,10
3,2,01-10,01-10,2,23,-0.163253,6.195212,01
4,2,01-10,01-10,2,82,-0.940516,6.155281,01
4,2,01-10,01-10,2,18,3.915685,0.618178,10
5,1,01,01,1,100,1.33139,3.639506,01
6,1,01,01,1,100,-2.967102,5.772714,01
7,2,01-10,01-10,2,70,6.623612,0.563446,10
7,2,01-10,01-10,2,30,3.642145,5.961182,01
8,2,01-10,01-10,2,80,3.545614,6.63594,01
8,2,01-10,01-10,2,20,6.387863,1.156116,10
9,1,10,10,1,100,6.475671,-0.39994,10
10,1,10,10,1,100,6.824765,-3.358334,10
11,2,01-10,01-10,2,78,6.409096,-1.107668,10
11,2,01-10,01-10,2,22,0.292191,5.424477,01
12,1,01,01,1,100,-2.773743,6.831939,01
13,1,01,01,1,100,0.830903,5.726888,01
14,1,01,01,1,100,-0.743615,6.332403,01
15,2,01-10,01-10,2,76,7.414407,-0.233882,10
15,2,01-10,01-10,2,24,1.057259,6.130003,01
16,1,01,01,1,100,-0.740418,7.066367,01
17,1,10,10,1,100,3.800219,-3.215558,10
18,1,10,10,1,100,7.393305,1.393693,10
19,2,01-10,01-10,2,67,5.959003,2.375666,10
19,2,01-10,01-10,2,33,0.322973,6.694978,01
20,1,01,01-10,1,100,1.403795,7.518174,01
21,2,01-10,01-10,2,71,6.932396,-0.487327,10
21,2,01-10,01-10,2,29,0.737206,4.969519,01
22,2,01-10,01-10,2,78,0.761297,5.855019,01
22,2,01-10,01-10,2,22,6.192637,2.247296,10
23,2,01-10,01-10,2,6,3.809923,-0.87177,10
23,2,01-10,01-10,2,94,-2.636056,3.41742,01
24,1,10,10,1,100,5.237064,-0.546864,10
25,1,01,01,1,100,-0.358135,3.175342,01
26,2,01-10,01-10,2,88,6.959098,-1.802066,10
26,2,01-10,01-10,2,12,3.514949,4.702502,01
27,1,01,01,1,100,1.183775,7.707957,01
28,2,01-10,01-10,2,53,8.014291,1.972743,10
28,2,01-10,01-10,2,47,1.453469,7.285521,01
29,1,01,01,1,100,-4.206234,6.538364,01
30,2,01-10,01-10,2,55,7.4511,-0.441973,10
30,2,01-10,01-10,2,45,2.862874,5.353997,01
31,2,01-10,01-10,2,79,6.411035,0.147048,10
31,2,01-10,01-10,2,21,-0.193736,5.050772,01
32,2,01-10,01-10,2,99,-1.049844,5.706128,01
32,2,01-10,01-10,2,1,5.231674,0.664808,10
33,2,01-10,01-10,2,74,6.799528,0.953758,10
33,2,01-10,01-10,2,26,0.508978,6.850115,01
34,1,01,01,1,100,0.407813,6.955462,01
35,2,01-10,01-10,2,75,6.422389,0.715379,10
35,2,01-10,01-10,2,25,0.069625,6.35464,01
36,2,01-10,01-10,2,72,1.13131,5.633957,01
36,2,01-10,01-10,2,28,6.932684,0.786002,10
37,1,10,10,1,100,8.077441,-2.169253,10
38,2,01-10,01-10,2,98,7.722053,1.257257,10
38,2,01-10,01-10,2,2,1.404177,5.463947,01
39,2,01-10,01-10,2,83,6.393334,0.238942,10
39,2,01-10,01-10,2,17,-0.184871,6.343381,01
40,2,01-10,01-10,2,73,0.141447,5.163326,01
40,2,01-10,01-10,2,27,5.573836,-1.14586,10
41,1,01,01,1,100,1.749708,6.501012,01
42,2,01-10,01-10,2,65,0.702519,7.412031,01
42,2,01-10,01-10,2,35,6.196483,0.825284,10
43,2,01-10,01-10,2,93,0.595493,7.426645,01
43,2,01-10,01-10,2,7,7.130047,2.278838,10
44,2,01-10,01-10,2,83,-0.585792,6.784074,01
44,2,01-10,01-10,2,17,5.919998,0.270963,10
45,2,01-10,01-10,2,77,7.78788,1.270012,10
45,2,01-10,01-10,2,23,2.622767,6.954198,01
46,2,10-11,10,2,96,7.76024,-0.040568,10
46,2,10-11,10,2,4,2.446147,3.729308,11
47,2,01-10,01-10,2,40,5.996429,1.135053,10
47,2,01-10,01-10,2,60,1.930593,6.371045,01
48,1,01,01,1,100,-2.026629,7.18276,01
49,2,01-10,01-10,2,41,5.666787,3.057148,10
49,2,01-10,01-10,2,59,0.479285,6.661907,01
50,2,01-10,01-10,2,33,5.395923,-1.014125,10
50,2,01-10,01-10,2,67,-0.209854,5.479348,01
51,2,01-10,01-10,2,49,7.696983,-1.031632,10
51,2,01-10,01-10,2,51,1.875654,4.9055,01
52,2,01-10,01-10,2,62,5.603272,1.448861,10
52,2,01-10,01-10,2,38,-0.058737,8.06665,01
53,1,01,01,1,100,0.631113,5.625791,01
54,2,01-10,01-10,2,66,0.761297,5.855019,01
54,2,01-10,01-10,2,34,6.192637,2.247296,10
55,1,01,01,1,100,0.316693,6.215753,01
56,1,10,10,1,100,7.55504,2.558872,10
57,2,01-10,01-10,2,92,0.056441,8.499876,01
57,2,01-10,01-10,2,8,6.315171,2.505014,10
58,2,01-10,01-10,2,76,4.969519,1.738114,10
58,2,01-10,01-10,2,24,-0.487327,6.571578,01
59,2,01-10,01-10,2,51,0.715156,4.224957,01
59,2,01-10,01-10,2,49,5.780345,-1.871646,10
60,2,01-10,01-10,2,77,0.189151,6.271911,01
60,2,01-10,01-10,2,23,6.176647,-0.217366,10
61,1,01,01,1,100,-0.16038,7.297703,01
62,1,10,10,1,100,7.969087,2.033782,10
63,2,01-10,01-10,2,26,6.927552,3.099017,10
63,2,01-10,01-10,2,74,2.176774,7.255578,01
64,1,01,01,1,100,0.877894,5.314346,01
65,2,01-10,01-10,2,92,-1.249882,5.952923,01
65,2,01-10,01-10,2,8,5.144439,0.753248,10
66,1,10,10,1,100,5.220302,-2.882225,10
67,2,01-10,01-10,2,15,1.99557,6.580479,01
67,2,01-10,01-10,2,85,7.705673,1.747015,10
68,2,01-10,01-10,2,89,8.703546,1.311294,10
68,2,01-10,01-10,2,11,3.945973,6.495804,01
69,2,01-10,01-10,2,83,6.792274,1.175481,10
69,2,01-10,01-10,2,17,2.70166,7.386484,01
70,2,01-10,01-10,2,82,3.33e-4,7.954945,01
70,2,01-10,01-10,2,18,6.567768,1.850528,10
71,1,01,01,1,100,2.304075,6.09451,01
72,1,10,10,1,100,7.787347,2.51492,10
73,2,01-10,01-10,2,85,1.526636,6.25343,01
73,2,01-10,01-10,2,15,6.558731,0.353712,10
74,1,01,01,1,100,0.954447,6.914128,01
75,2,01-10,01-10,2,46,6.682544,-0.623019,10
75,2,01-10,01-10,2,54,2.643931,5.325683,01
76,2,01-11,01,2,97,3.495043,9.054826,01
76,2,01-11,01,2,3,5.837939,4.372832,11
77,2,01-10,01-10,2,41,5.507985,-3.016571,10
77,2,01-10,01-10,2,59,-0.645151,3.22314,01
78,2,01-10,01-10,2,41,0.737616,5.735128,01
78,2,01-10,01-10,2,59,6.689126,1.469601,10
79,1,01,01,1,100,-0.2601,9.072278,01
80,2,01-10,01-10,2,46,6.118342,1.066412,10
80,2,01-10,01-10,2,54,-0.486293,6.858196,01
81,1,10,10,1,100,7.214223,2.882011,10
82,2,01-10,01-10,2,91,0.26033,5.829889,01
82,2,01-10,01-10,2,9,6.735951,0.795145,10
83,2,01-10,01-10,2,78,3.063008,5.982171,01
83,2,01-10,01-10,2,22,5.71227,-0.500307,10
84,2,01-10,01-10,2,16,5.772517,4.054038,10
84,2,01-10,01-10,2,84,-0.240547,7.84245,01
85,2,01-10,01-10,2,50,-0.096782000000000007,7.665378,01
85,2,01-10,01-10,2,50,6.471031,1.762952,10
86,1,10,10,1,100,7.075687,1.678703,10
87,1,10,10,1,100,5.947377,1.266287,10
88,2,01-10,01-10,2,65,8.296175,3.7552,10
88,2,01-10,01-10,2,35,2.677693,6.797244,01
89,1,01,01-10,1,100,-1.800485,8.857371,01
90,1,10,10,1,100,7.791974,0.104677,10
91,2,01-10,01-10,2,5,0.952769,5.595927,01
91,2,01-10,01-10,2,95,6.946713,0.244249,10
92,2,01-10,01-10,2,93,1.857805,8.366843,01
92,2,01-10,01-10,2,7,7.608965,2.522957,10
93,2,01-10,01-10,2,58,7.001996,3.199021,10
93,2,01-10,01-10,2,42,0.708626,7.676975,01
94,1,10,10,1,100,7.671392,1.582112,10
95,1,01,01,1,100,1.052589,4.885824,01
96,2,01-10,01-10,2,38,6.486847,0.1526,10
96,2,01-10,01-10,2,62,1.610174,6.31601,01
97,2,01-10,01-10,2,54,0.932508,5.08299,01
97,2,01-10,01-10,2,46,6.553138,-1.064495,10
98,2,01-10,01-10,2,60,0.606424,6.795303,01
98,2,01-10,01-10,2,40,6.530591,0.542914,10
99,1,01,01,1,100,-0.51317,7.155509,01
100,2,01-10,01-10,2,80,6.415398,-0.664168,10
100,2,01-10,01-10,2,20,-0.226661,5.204636,01
101,2,01-10,01-10,2,99,0.734319,8.076065,01
101,2,01-10,01-10,2,1,4.772334,3.475901,10
102,1,10,10,1,100,7.558563,-2.092922,10
103,2,01-10,01-10,2,6,4.099676,0.497767,10
103,2,01-10,01-10,2,94,-2.252878,5.360877,01
104,2,01-10,01-10,2,50,6.259113,0.321215,10
104,2,01-10,01-10,2,50,0.493357,6.559814,01
105,2,01-10,01-10,2,97,-2.535029,7.392016,01
105,2,01-10,01-10,2,3,4.054682,2.532658,10
106,2,01-10,01-10,2,84,0.127649,7.076285,01
106,2,01-10,01-10,2,16,6.090465,0.562224,10
107,2,01-10,01-10,2,93,-0.57676,5.839277,01
107,2,01-10,01-10,2,7,4.85451,0.319118,10
108,1,10,10,1,100,7.725373,-2.212615,10
109,1,10,10,1,100,7.636227,-0.309596,10
110,2,01-10,01-10,2,90,-0.400988,7.302558,01
110,2,01-10,01-10,2,10,6.051202,1.253262,10
111,2,01-10,01-10,2,86,-0.571718,6.890858,01
111,2,01-10,01-10,2,14,5.049645,2.357142,10
112,1,10,10,1,100,8.582928,-0.085364,10
113,1,01,01,1,100,0.611347,6.718626,01
114,1,10,10,1,100,7.563652,1.798417,10
115,2,01-10,01-10,2,95,8.065775,-2.297536,10
115,2,01-10,01-10,2,5,1.449354,3.672527,01
116,2,01-10,01-10,2,91,0.173376,7.435733,01
116,2,01-10,01-10,2,9,6.009232,3.161507,10
117,1,01,01,1,100,-2.055844,5.216126,01
118,1,01,01,1,100,-1.951884,5.814859,01
119,2,01-10,01-10,2,37,1.979183,5.973868,01
119,2,01-10,01-10,2,63,6.736554,-0.496607,10
120,2,01-10,01-10,2,86,6.608989,-2.058457,10
120,2,01-10,01-10,2,14,1.232357,4.22222,01
121,2,01-10,01-10,2,95,1.380245,8.444479,01
121,2,01-10,01-10,2,5,7.509264,2.987231,10
122,2,01-10,01-10,2,33,0.923266,6.321185,01
122,2,01-10,01-10,2,67,6.578222,0.218617,10
123,1,10,10,1,100,7.169451,-0.031283,10
124,2,01-10,01-10,2,79,1.654713,9.000768,01
124,2,01-10,01-10,2,21,7.991168,2.419114,10
125,1,01,01,1,100,-1.63576,6.186786,01
126,2,01-10,01-10,2,8,1.240375,7.076953,01
126,2,01-10,01-10,2,92,7.733549,1.406211,10
127,1,01,01,1,100,2.414274,5.988469,01
128,2,01-10,01-10,2,82,6.651053,1.059692,10
128,2,01-10,01-10,2,18,2.271305,6.317021,01
129,1,01,01,1,100,-4.041119,6.676893,01
130,2,01-10,01-10,2,52,6.839597,0.697403,10
130,2,01-10,01-10,2,48,0.922924,7.1568,01
131,1,01,01,1,100,-1.938193,4.782115,01
132,2,01-10,01-10,2,99,5.371448,-0.026268,10
132,2,01-10,01-10,2,1,2.841946,4.380772,01
133,2,01-10,01-10,2,44,7.664229,0.777918,10
133,2,01-10,01-10,2,56,1.126873,6.852722,01
134,2,01-10,01-10,2,34,3.304587,6.071651,01
134,2,01-10,01-10,2,66,7.461432,0.789258,10
