46.966,1.050,0.236,1.739	0.020,45.277,0.003,120.743
91.755,0.013,92.375,0.012	91.755,0.787,1.241,0.740	0.080,47.553,0.014,69.712
57.033,0.068,129.411,0.005	0.140,140.333,0.495,39.152
5.027,1.194,62.056,1.105	0.003,57.945,0.010,80.664
214.338,0.085,189.864,0.016	0.567,84.211,0.392,68.669
1.289,46.966,3.395,0.106	24.710,0.011,45.277,0.001
4.583,1.008,0.026,0.867	0.012,53.117,0.026,59.873
65.354,0.018,69.641,0.031	0.097,121.750,0.013,96.243
1.125,58.116,7.108,1.797	78.244,0.110,48.050,0.000
262.987,0.029,24.478,0.006	0.146,129.357,0.030,30.317
94.957,0.008,133.020,0.008	0.061,35.140,0.114,45.605
55.268,0.053,31.610,3.830	0.021,32.985,0.012,240.644
145.236,0.046,129.411,0.008	0.100,58.674,0.102,55.133
0.610,112.559,1.579,8.659	32.881,0.023,61.071,0.003
18.708,35.068,1.240,0.793	366.322,0.060,40.328,0.010	0.970,35.068,0.194,48.629
396.871,0.017,48.944,0.042	8.726,1.426,0.527,100.998
2.380,2.259,100.877,1.438	0.014,146.817,0.230,65.002
0.004,518.352,0.039,35.140
53.117,0.005,118.239,0.022	0.176,34.347,0.147,118.928
366.322,0.006,40.328,0.022	1.214,35.068,0.498,48.629	8.330,0.361,21.910,48.629
41.312,0.281,31.600,0.153	0.419,84.836,0.005,12.392
-1
40.839,0.000,75.276,0.083	0.560,2.771,1.336,304.114
45.277,0.002,120.743,0.071	3.395,6.465,0.018,399.912
35.641,0.068,108.427,0.017	0.014,175.410,0.212,43.484	0.363,2.110,2.472,43.484
103.639,0.017,134.890,0.057	0.033,44.585,0.141,45.473	1.636,1.340,2.759,45.473
0.103,101.953,0.009,32.857
124.155,0.009,23.352,0.188	2.355,8.584,0.453,214.338
569.254,0.839,2.383,0.565	5.720,33.439,0.336,6.801
140.559,0.008,85.514,0.007	0.024,66.848,0.057,53.914
57.945,0.298,290.027,0.121	0.057,62.056,0.421,225.312
80.507,0.094,44.991,0.010	1.117,0.619,0.773,47.061	0.036,28.102,0.773,47.061
55.225,5.952,1.468,2.556	55.225,0.222,60.320,0.027	0.075,396.820,0.019,98.531
75.123,0.023,55.344,0.329	0.024,89.601,0.044,25.545	1.883,0.980,1.821,25.545
762.629,0.001,566.255,0.001
12.565,23.020,4.630,25.366	0.216,452.999,4.630,25.366	12.565,0.281,37.168,18.108
66.456,0.875,523.276,0.043
0.597,355.409,0.004,189.868
27.721,0.109,334.644,1.000	0.005,539.371,0.100,349.881
58.263,0.075,41.585,0.071	0.017,271.899,0.179,117.823
1.699,1.337,91.208,0.144	0.001,99.182,0.081,79.645
106.838,0.005,109.117,0.014	0.159,36.663,0.020,51.063
9.759,172.103,2.509,2.334	408.531,0.038,132.265,0.024	0.101,172.103,0.053,45.023
115.161,0.205,77.261,0.011	0.124,64.508,0.269,57.520
60.640,0.003,408.531,0.032	0.646,13.972,6.764,172.103
116.757,0.044,106.007,0.007	0.014,102.705,0.024,66.657
408.531,0.033,132.265,0.045	0.161,172.103,0.113,45.023
358.303,0.010,70.337,0.029	0.131,50.384,0.031,44.590
6.600,4.901,131.484,0.348	0.076,141.334,0.073,24.710
115.327,0.137,156.806,0.040
3.906,89.203,0.963,4.250	88.019,0.027,81.038,0.081	0.334,89.203,0.029,347.366
77.943,1.080,4.995,1.889	0.028,105.622,0.003,81.673
122.528,0.011,40.512,1.496	0.416,64.826,0.046,149.862
62.523,0.040,38.661,0.491	0.009,187.455,2.193,4.927	0.663,2.301,38.661,4.927	0.009,187.455,0.033,384.217
1.822,241.836,26.724,8.190	66.456,0.042,523.276,0.252	0.023,241.836,1.385,249.321
199.905,6.104,1.272,1.289	199.905,0.062,37.168,0.081	0.094,452.999,1.272,25.366
39.839,0.027,83.028,0.073	0.008,86.768,0.059,129.181
72.073,0.266,103.748,0.045	0.117,122.186,0.045,41.944
0.012,23.731,0.281,486.323
98.883,4.636,0.026,13.609	0.363,455.214,0.026,154.570
369.390,0.166,59.774,0.018	0.070,125.722,0.038,94.049
0.300,22.640,0.040,329.326
179.637,0.272,60.289,0.308	0.057,232.060,0.567,338.469
0.006,67.484,0.044,176.935
0.465,67.858,1.746,28.675	25.470,0.010,162.090,0.007
