parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,020-200,020,020-200,2,0.22,0.26104,6.27798,-1.998752,0.22
1,2,020-200,200,020-200,2,0.78,6.541038,0.395591,-2.417803,0.78
2,3,002-021-200,021,002-021-200,3,0.07,-8.537446,2.366788,1.624524,0.07
2,3,002-021-200,200,002-021-200,3,0.07,3.412374,-2.015372,0.20729,0.07
2,3,002-021-200,002,002-021-200,3,0.86,-2.44496,-3.607394,6.554409,0.86
3,2,120-202,202,120-202,2,0.87,1.554864,-5.222994,5.541163,0.87
3,2,120-202,120,120-202,2,0.13,0.86834,6.175542,-0.594039,0.13
4,2,002-200,002,002-200,2,0.19,-0.155916,-0.550665,6.680676,0.19
4,2,002-200,200,002-200,2,0.81,6.111708,0.380993,0.523955,0.81
5,2,012-200,012,012-200,2,0.75,-4.074971,-0.755575,6.398294,0.75
5,2,012-200,200,012-200,2,0.25,6.274316,-1.2086,0.809929,0.25
6,2,002-201,002,002-201,2,0.2,0.026941,1.183647,5.090191,0.2
6,2,002-201,201,002-201,2,0.8,6.042072,-3.748557,0.554281,0.8
7,2,022-202,202,022-202,2,0.33,2.468971,-1.426628,0.606153,0.33
7,2,022-202,022,022-202,2,0.67,-3.448513,3.987671,5.799642,0.67
8,3,120-202-220,220,102-120,3,0.29,4.660804,1.832429,-4.734092,0.29
8,3,120-202-220,202,102-120,3,0.57,3.344161,-2.815353,1.474564,0.57
8,3,120-202-220,120,102-120,3,0.14,1.456883,5.155934,-4.734092,0.14
9,2,020-210,020,020-210,2,0.51,1.014973,6.95568,0.414501,0.51
9,2,020-210,210,020-210,2,0.49,7.620349,0.495966,-4.124582,0.49
10,1,200,200,200,1,1,7.739291,-0.909945,0.177456,1
11,3,022-102-220,102,022-102-220,3,0.32,-0.025568,-3.723163,7.448759,0.32
11,3,022-102-220,022,022-102-220,3,0.5,-5.800367,2.307109,2.513826,0.5
11,3,022-102-220,220,022-102-220,3,0.18,0.564278,1.898264,-0.501968,0.18
