Phase,Count,Frequency
002,379,0.0379
002-011-020-021,1,1e-4
002-011-020-021-101-111-120,1,1e-4
002-012,1,1e-4
002-012-020-101-102-210,1,1e-4
002-012-022-102-111-200,1,1e-4
002-012-022-102-202-211,1,1e-4
002-012-022-201,1,1e-4
002-012-022-220,1,1e-4
002-012-102,1,1e-4
002-012-102-111,1,1e-4
002-012-102-202,2,2e-4
002-012-200,1,1e-4
002-012-201-202-211,1,1e-4
002-012-201-202-211-220,1,1e-4
002-012-202-211,1,1e-4
002-020,84,0.0084
002-020-021-220,1,1e-4
002-020-111-120-201,1,1e-4
002-020-200,94,0.0094
002-020-200-201-210,1,1e-4
002-020-201,10,0.001
002-020-201-210,1,1e-4
002-020-201-220,1,1e-4
002-020-202,2,2e-4
002-020-210,11,0.0011
002-020-220,3,3e-4
002-021,77,0.0077
002-021-022-101-200,1,1e-4
002-021-022-102-120,1,1e-4
002-021-022-102-121-200,1,1e-4
002-021-022-102-121-201,1,1e-4
002-021-022-120-200,1,1e-4
002-021-120,4,4e-4
002-021-120-210,1,1e-4
002-021-200,15,0.0015
002-021-201,2,2e-4
002-021-201-210,1,1e-4
002-021-210,7,7e-4
002-021-220,5,5e-4
002-022,7,7e-4
002-022-102,2,2e-4
002-022-102-120-200,2,2e-4
002-022-102-202,1,1e-4
002-022-200-202-220,1,1e-4
002-022-200-210,1,1e-4
002-101,2,2e-4
002-102,2,2e-4
002-110-200,1,1e-4
002-120,27,0.0027
002-120-200,17,0.0017
002-120-201,2,2e-4
002-120-202,1,1e-4
002-120-210,3,3e-4
002-200,80,0.008
002-200-201-220,1,1e-4
002-201,85,0.0085
002-201-210,2,2e-4
002-201-220,4,4e-4
002-202,9,9e-4
002-210,16,0.0016
002-220,30,0.003
011-120-201,1,1e-4
012,271,0.0271
012-020,83,0.0083
012-020-102,5,5e-4
012-020-102-112-201-202-211,1,1e-4
012-020-200,7,7e-4
012-020-201,3,3e-4
012-020-202,5,5e-4
012-020-210,2,2e-4
012-020-220,2,2e-4
012-021,50,0.005
012-021-022-102,1,1e-4
012-021-022-102-112,1,1e-4
012-021-022-102-120-121-201,1,1e-4
012-021-022-112,1,1e-4
012-021-022-112-121,2,2e-4
012-021-022-112-122,1,1e-4
012-021-022-120-201,1,1e-4
012-021-022-121-122,1,1e-4
012-021-022-121-201,1,1e-4
012-021-022-121-202,1,1e-4
012-021-022-201,1,1e-4
012-021-022-202-211-221,1,1e-4
012-021-022-210,1,1e-4
012-021-022-210-220,1,1e-4
012-021-102,19,0.0019
012-021-102-112-201-202-211,1,1e-4
012-021-102-112-202-220,1,1e-4
012-021-102-201-210-211,1,1e-4
012-021-102-210,1,1e-4
012-021-102-220,3,3e-4
012-021-112-202-211,1,1e-4
012-021-120,7,7e-4
012-021-120-202,1,1e-4
012-021-200,2,2e-4
012-021-200-202,1,1e-4
012-021-201,5,5e-4
012-021-202,6,6e-4
012-021-202-220,5,5e-4
012-021-210,3,3e-4
012-021-210-211-220,1,1e-4
012-021-210-211-220-221,1,1e-4
012-021-211-220,1,1e-4
012-021-220,6,6e-4
012-022,12,0.0012
012-022-102,1,1e-4
012-022-102-112-120,1,1e-4
012-022-102-112-120-121,1,1e-4
012-022-102-201-220,1,1e-4
012-022-102-210,1,1e-4
012-022-102-220,1,1e-4
012-022-111-112-220,1,1e-4
012-022-112-120,1,1e-4
012-022-112-120-210,1,1e-4
012-022-112-122-202-212-221,1,1e-4
012-022-112-200-201,1,1e-4
012-022-112-202-211,1,1e-4
012-022-112-202-220,1,1e-4
012-022-112-210,2,2e-4
012-022-112-212,1,1e-4
012-022-120,2,2e-4
012-022-120-202-220,1,1e-4
012-022-121-202-221,1,1e-4
012-022-201-211-220,1,1e-4
012-022-202,2,2e-4
012-022-202-212-220,1,1e-4
012-022-210,5,5e-4
012-022-210-220,1,1e-4
012-022-211-220,1,1e-4
012-022-212-221,1,1e-4
012-022-220,7,7e-4
012-102,49,0.0049
012-102-111-201-202-210-211,1,1e-4
012-102-112,1,1e-4
012-102-112-120-202-210-211,1,1e-4
012-102-112-202-211,1,1e-4
012-102-120,4,4e-4
012-102-200,6,6e-4
012-102-201,11,0.0011
012-102-201-202,1,1e-4
012-102-202,1,1e-4
012-102-202-210,1,1e-4
012-102-202-210-220,1,1e-4
012-102-210,1,1e-4
012-102-220,14,0.0014
012-111,1,1e-4
012-111-120-201,6,6e-4
012-111-120-201-202-211,1,1e-4
012-111-201,2,2e-4
012-112-120-202-211,1,1e-4
012-112-121,1,1e-4
012-112-200-202-210,1,1e-4
012-112-201-202-211,1,1e-4
012-112-201-202-211-220,1,1e-4
012-112-202,1,1e-4
012-112-202-210,1,1e-4
012-112-202-211,3,3e-4
012-112-202-211-212,1,1e-4
012-120,65,0.0065
012-120-121,1,1e-4
012-120-121-220,1,1e-4
012-120-200,4,4e-4
012-120-201,2,2e-4
012-120-201-202-210,1,1e-4
012-120-202,11,0.0011
012-120-202-210,1,1e-4
012-120-210,4,4e-4
012-120-210-220,1,1e-4
012-120-211-220,1,1e-4
012-200,32,0.0032
012-201,67,0.0067
012-201-202,1,1e-4
012-201-210,2,2e-4
012-201-220,16,0.0016
012-202,126,0.0126
012-202-210,2,2e-4
012-202-211,1,1e-4
012-202-220,30,0.003
012-210,87,0.0087
012-210-211-220,1,1e-4
012-211-220,3,3e-4
012-220,61,0.0061
020,357,0.0357
020-021,1,1e-4
020-021-022-120-201-202-220,1,1e-4
020-021-022-120-202,1,1e-4
020-021-111-120-201,1,1e-4
020-021-120-201-220,1,1e-4
020-021-201-220,1,1e-4
020-021-202,2,2e-4
020-022,5,5e-4
020-022-102,2,2e-4
020-022-102-120,1,1e-4
020-022-120,1,1e-4
020-022-120-200,1,1e-4
020-022-120-210-220,1,1e-4
020-022-200,1,1e-4
020-022-201,1,1e-4
020-022-210-220,1,1e-4
020-102,21,0.0021
020-102-200,19,0.0019
020-102-201,2,2e-4
020-102-202,1,1e-4
020-102-210,3,3e-4
020-112,1,1e-4
020-112-200-202-210,1,1e-4
020-200,82,0.0082
020-200-201,1,1e-4
020-200-201-210,1,1e-4
020-200-202,1,1e-4
020-201,21,0.0021
020-201-210,6,6e-4
020-202,30,0.003
020-202-210,3,3e-4
020-210,80,0.008
020-220,8,8e-4
021,247,0.0247
021-022,3,3e-4
021-022-101-102-201,1,1e-4
021-022-102,2,2e-4
021-022-102-120-210-220,1,1e-4
021-022-112-120-121,1,1e-4
021-022-112-120-122-202,1,1e-4
021-022-112-120-210,1,1e-4
021-022-112-201-211-221,1,1e-4
021-022-112-201-220,1,1e-4
021-022-112-202,1,1e-4
021-022-112-210,1,1e-4
021-022-120,3,3e-4
021-022-120-202,1,1e-4
021-022-120-210,1,1e-4
021-022-121,1,1e-4
021-022-121-201,2,2e-4
021-022-121-202-211-212-220,1,1e-4
021-022-121-210,2,2e-4
021-022-121-211-212-221,1,1e-4
021-022-121-212,1,1e-4
021-022-121-220,1,1e-4
021-022-121-221,1,1e-4
021-022-201,2,2e-4
021-022-202,2,2e-4
021-022-202-210-220,1,1e-4
021-022-220,3,3e-4
021-102,71,0.0071
021-102-111,1,1e-4
021-102-111-210,9,9e-4
021-102-112-201-202-211,1,1e-4
021-102-112-202-211,2,2e-4
021-102-120,5,5e-4
021-102-120-121,1,1e-4
021-102-120-202-220,1,1e-4
021-102-200,6,6e-4
021-102-201,3,3e-4
021-102-201-202-211,1,1e-4
021-102-201-220,1,1e-4
021-102-202-211-220,1,1e-4
021-102-210,4,4e-4
021-102-220,16,0.0016
021-112,1,1e-4
021-120,66,0.0066
021-120-121-211-220,1,1e-4
021-120-121-220,1,1e-4
021-120-200,5,5e-4
021-120-200-201-210,1,1e-4
021-120-201,3,3e-4
021-120-201-210,1,1e-4
021-120-202,5,5e-4
021-120-202-210,2,2e-4
021-120-210,14,0.0014
021-120-210-220,2,2e-4
021-120-211-220,1,1e-4
021-121-201-220,1,1e-4
021-121-202-210,1,1e-4
021-121-211-220,2,2e-4
021-200,22,0.0022
021-201,87,0.0087
021-201-202,1,1e-4
021-201-210,3,3e-4
021-201-210-211-220,1,1e-4
021-201-210-220,1,1e-4
021-201-211-220,1,1e-4
021-201-220,3,3e-4
021-202,90,0.009
021-202-210,16,0.0016
021-202-211,3,3e-4
021-202-211-220,1,1e-4
021-202-212-220,1,1e-4
021-202-220,33,0.0033
021-210,65,0.0065
021-210-211-220,1,1e-4
021-220,146,0.0146
022,702,0.0702
022-102,147,0.0147
022-102-111-201-202-211,1,1e-4
022-102-112,1,1e-4
022-102-112-121-201,1,1e-4
022-102-120,2,2e-4
022-102-120-121-201-210-220,1,1e-4
022-102-120-201-202-211,1,1e-4
022-102-122-201-202-220,1,1e-4
022-102-122-201-202-221,1,1e-4
022-102-200,5,5e-4
022-102-200-202,1,1e-4
022-102-201,14,0.0014
022-102-201-202-211,1,1e-4
022-102-201-202-211-221,1,1e-4
022-102-201-202-212,1,1e-4
022-102-201-210,4,4e-4
022-102-201-220,4,4e-4
022-102-202,2,2e-4
022-102-202-211,1,1e-4
022-102-202-212,1,1e-4
022-102-202-220,1,1e-4
022-102-210,24,0.0024
022-102-210-211-220,1,1e-4
022-102-220,25,0.0025
022-102-220-221,1,1e-4
022-111-121,1,1e-4
022-111-210-211-220,1,1e-4
022-112,8,8e-4
022-112-120-122-202-211,1,1e-4
022-112-120-200-202-220,1,1e-4
022-112-120-202-210,1,1e-4
022-112-121,4,4e-4
022-112-121-122-211-212-221,1,1e-4
022-112-121-122-212-221,1,1e-4
022-112-121-201,1,1e-4
022-112-121-202,1,1e-4
022-112-121-202-211-220-221,1,1e-4
022-112-121-202-220,1,1e-4
022-112-121-210,1,1e-4
022-112-121-220,1,1e-4
022-112-122-220,1,1e-4
022-112-201,1,1e-4
022-112-202,1,1e-4
022-112-202-210,1,1e-4
022-112-202-211-220,1,1e-4
022-112-211,2,2e-4
022-112-220,5,5e-4
022-120,134,0.0134
022-120-121-202,1,1e-4
022-120-121-211-220,1,1e-4
022-120-200,6,6e-4
022-120-201,13,0.0013
022-120-201-202-211,1,1e-4
022-120-201-221,1,1e-4
022-120-202,37,0.0037
022-120-202-210,3,3e-4
022-120-202-220,1,1e-4
022-120-210,10,0.001
022-120-211-220,1,1e-4
022-121,11,0.0011
022-121-122-202,1,1e-4
022-121-122-211-212-220-221,1,1e-4
022-121-122-220-221,1,1e-4
022-121-201,4,4e-4
022-121-201-202-220-221,1,1e-4
022-121-201-210,1,1e-4
022-121-202,4,4e-4
022-121-202-220,1,1e-4
022-121-211-212-221,1,1e-4
022-121-211-220,1,1e-4
022-121-220,1,1e-4
022-122-202-212-220,1,1e-4
022-122-212-220,1,1e-4
022-200,18,0.0018
022-200-202,1,1e-4
022-201,66,0.0066
022-201-202,1,1e-4
022-201-202-220,1,1e-4
022-201-210,12,0.0012
022-201-210-211-220,1,1e-4
022-201-210-220,1,1e-4
022-201-220,24,0.0024
022-202,271,0.0271
022-202-210,23,0.0023
022-202-210-220,2,2e-4
022-202-211,5,5e-4
022-202-212-221,1,1e-4
022-202-220,168,0.0168
022-210,67,0.0067
022-210-211-220,1,1e-4
022-210-220,2,2e-4
022-211,10,0.001
022-211-220,7,7e-4
022-211-220-221,1,1e-4
022-212-220,2,2e-4
022-220,280,0.028
022-221,1,1e-4
101,1,1e-4
102,240,0.024
102-112-120-202-210,2,2e-4
102-112-200-202-210,1,1e-4
102-112-201-202-210,1,1e-4
102-112-201-202-210-211,1,1e-4
102-112-201-202-211,1,1e-4
102-112-201-202-211-212,1,1e-4
102-112-202,1,1e-4
102-112-202-211,2,2e-4
102-112-202-211-220,2,2e-4
102-120,96,0.0096
102-120-121-220,1,1e-4
102-120-200,2,2e-4
102-120-200-201-202-210,1,1e-4
102-120-201,3,3e-4
102-120-202-211,1,1e-4
102-120-210,1,1e-4
102-120-220,2,2e-4
102-121,2,2e-4
102-121-200-201,1,1e-4
102-121-201-210-211-220,1,1e-4
102-121-220,3,3e-4
102-121-220-221,1,1e-4
102-200,68,0.0068
102-201,40,0.004
102-201-202-210,1,1e-4
102-201-202-211,1,1e-4
102-201-210,9,9e-4
102-201-210-220,1,1e-4
102-201-220,13,0.0013
102-202,8,8e-4
102-202-210-211,1,1e-4
102-202-220,2,2e-4
102-210,75,0.0075
102-220,67,0.0067
111-120-200-201-210-220,1,1e-4
111-201,1,1e-4
111-201-210,1,1e-4
112,3,3e-4
112-120,1,1e-4
112-120-121-202-211-220,1,1e-4
112-120-211-212-220,1,1e-4
112-121-122-202-211-212-220-221,1,1e-4
112-121-122-211-212-220-221,1,1e-4
112-121-202-211-220,1,1e-4
112-122-202-212-220-221,1,1e-4
112-201-202-210,1,1e-4
112-201-202-210-211,2,2e-4
112-201-202-211,1,1e-4
112-202,8,8e-4
112-202-210-212,1,1e-4
112-202-211,4,4e-4
112-202-211-212-220,1,1e-4
112-202-212,1,1e-4
112-202-212-220-221,1,1e-4
112-202-220,3,3e-4
112-210,1,1e-4
112-211,1,1e-4
112-220,5,5e-4
120,287,0.0287
120-121,1,1e-4
120-121-201-210-211-220,1,1e-4
120-121-201-220-221,1,1e-4
120-121-202-220,1,1e-4
120-121-210-211-220,3,3e-4
120-121-210-220,1,1e-4
120-121-220,1,1e-4
120-122-210-211-212-220,1,1e-4
120-200,100,0.01
120-201,56,0.0056
120-201-202-210-211,1,1e-4
120-201-210,6,6e-4
120-201-220,3,3e-4
120-202,58,0.0058
120-202-210,8,8e-4
120-202-220,2,2e-4
120-210,55,0.0055
120-210-211-220,1,1e-4
120-220,5,5e-4
120-220-221,1,1e-4
121,5,5e-4
121-122-202-212-221,1,1e-4
121-122-212-220,1,1e-4
121-200-201-210-220,1,1e-4
121-201,2,2e-4
121-201-210-211-220,1,1e-4
121-201-211-220,1,1e-4
121-201-220,2,2e-4
121-202,3,3e-4
121-202-220,1,1e-4
121-210-211-220,2,2e-4
121-211-220-221,1,1e-4
121-220,3,3e-4
122,3,3e-4
122-202,6,6e-4
122-202-220,1,1e-4
122-220,5,5e-4
200,328,0.0328
200-201-202-210,1,1e-4
200-201-210,4,4e-4
200-202,10,0.001
200-202-220,1,1e-4
200-220,17,0.0017
201,232,0.0232
201-202,6,6e-4
201-202-210,2,2e-4
201-202-220,1,1e-4
201-210,47,0.0047
201-210-220,2,2e-4
201-211-220,1,1e-4
201-211-220-221,1,1e-4
201-220,136,0.0136
202,586,0.0586
202-210,112,0.0112
202-210-211,1,1e-4
202-210-220,2,2e-4
202-211,10,0.001
202-211-212,1,1e-4
202-211-212-220,1,1e-4
202-211-220,1,1e-4
202-220,248,0.0248
202-221,3,3e-4
210,230,0.023
210-211-220,1,1e-4
210-211-220-221,1,1e-4
210-220,8,8e-4
