parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,3,002-020-220,002,002-020,3,0.22,1.469353,0.541941,6.244285,0.22
1,3,002-020-220,020,002-020,3,0.16,2.568903,5.983137,2.541641,0.16
1,3,002-020-220,220,002-020,3,0.62,5.272994,4.276205,1.309947,0.62
2,1,002,002,002-200,1,1,0.315955,0.895908,6.044068,1
3,2,120-200,200,120-200,2,0.07,6.235702,2.232922,-1.382689,0.07
3,2,120-200,120,120-200,2,0.93,1.411793,5.878638,-5.804279,0.93
4,1,120,120,120-200,1,1,2.323217,5.453382,1.987304,1
5,1,021,021,021,1,1,-0.86464,6.341718,0.565135,1
6,1,002,002,-1,1,1,-1.177866,-1.389888,6.338638,1
7,2,102-200,200,102-200,2,0.91,5.910961,-1.389912,1.254246,0.91
7,2,102-200,102,102-200,2,0.09,-0.290342,-0.523075,6.723708,0.09
8,2,012-020,012,020-210,2,0.3,-0.007174,0.44152,5.376337,0.3
8,2,012-020,020,020-210,2,0.7,-0.890342,5.884394,0.052099,0.7
9,2,002-200,200,002-200,2,0.82,5.824085,-1.124449,1.062763,0.82
9,2,002-200,002,002-200,2,0.18,0.451165,-1.951441,6.613031,0.18
10,2,020-200,200,002-020-200,2,0.91,6.192975,-1.225454,-1.266496,0.91
10,2,020-200,020,002-020-200,2,0.09,1.393827,4.225699,-0.97654,0.09
11,2,120-200,120,120-200,2,0.23,1.046748,6.247447,-3.642328,0.23
11,2,120-200,200,120-200,2,0.77,7.127664,0.678182,0.884162,0.77
12,1,002,002,002-020-200,1,1,-0.128804,0.372606,6.340127,1
13,2,102-200,200,102-200,2,0.65,6.837422,-0.71308,0.793659,0.65
13,2,102-200,102,102-200,2,0.35,0.697199,-1.715706,6.540545,0.35
14,1,002,002,002-020,1,1,-1.760491,-0.544407,6.335765,1
15,1,002,002,002-201,1,1,-2.412436,3.319049,6.822317,1
16,1,020,020,020-200,1,1,-0.186203,5.626418,2.227778,1
17,2,020-210,210,020-200,2,0.46,6.104815,1.925274,-1.66144,0.46
17,2,020-210,020,020-200,2,0.54,0.625027,5.831168,0.829192,0.54
18,2,002-020,020,002-020,2,0.19,-1.37694,6.631272,1.389777,0.19
18,2,002-020,002,002-020,2,0.81,0.19825,0.685488,7.082514,0.81
19,2,002-020,002,002-020-200,2,0.88,0.180086,-0.007872,6.214873,0.88
19,2,002-020,020,002-020-200,2,0.12,0.751259,4.9513,0.346356,0.12
20,2,002-201,002,002-020-200,2,0.83,0.25858,1.771269,6.108689,0.83
20,2,002-201,201,002-020-200,2,0.17,6.161631,-0.291609,1.088776,0.17
21,1,200,200,020-200,1,1,6.350657,0.177237,-0.682653,1
22,1,201,201,020-201,1,1,7.282932,-3.956904,0.516026,1
23,1,200,200,200,1,1,7.275312,-1.472262,-2.59106,1
24,2,020-200,020,002-020-200,2,0.83,1.12524,6.68241,0.419147,0.83
