parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,012,012,012-020,1,1,-2.62067,0.217116,5.908502,1
2,1,200,200,020-200,1,1,4.873087,0.463043,-0.981539,1
3,1,002,002,002,1,1,0.481152,-2.286399,6.626266,1
4,1,002,002,002,1,1,-0.171529,0.947153,7.534615,1
5,1,202,202,020-200,1,1,4.091205,-3.866016,5.74031,1
6,1,020,020,002-020,1,1,-0.805652,6.688843,0.329472,1
7,1,200,200,200,1,1,7.567948,-0.618616,2.061709,1
8,1,021,021,021,1,1,-2.33762,8.120222,1.015001,1
9,1,201,201,021-201-210,1,1,6.958568,-2.05377,0.036713,1
10,1,020,020,020,1,1,0.267393,7.423641,0.104457,1
11,1,002,002,002,1,1,0.138299,0.376424,6.72683,1
12,1,020,020,012-020,1,1,-0.750214,6.21961,-0.416201,1
13,1,002,002,002,1,1,0.914897,2.779691,7.2697,1
14,1,202,202,202,1,1,2.474963,1.061233,6.201636,1
15,1,020,020,012-020,1,1,-0.456701,6.205797,-0.086607,1
16,1,200,200,200,1,1,7.378171,0.425852,-1.693313,1
17,2,020-200,200,002-020-200,2,0.48,6.485779,0.33989,-0.848956,0.48
17,2,020-200,020,002-020-200,2,0.52,2.215609,4.812272,-1.606518,0.52
18,1,200,200,002-020-200,1,1,6.793465,-1.537209,-0.001223,1
19,2,020-210,020,002-020-200,2,0.82,-0.324423,6.938876,0.97394,0.82
19,2,020-210,210,002-020-200,2,0.18,5.319473,2.504472,-1.557245,0.18
20,1,102,102,102,1,1,1.786761,-2.546567,8.022027,1
21,3,020-102-210,210,-1,4,0.61,6.010271,1.453514,-2.899533,0.61
21,3,020-102-210,020,-1,4,0.37,-0.20480400000000001,6.468159,0.09134,0.37
21,3,020-102-210,102,-1,4,0.01,2.834844,-0.363279,4.981374,0.02
21,3,020-102-210,102,-1,4,0.01,2.568124,-0.460942,5.308585,0.02
22,1,200,200,120-200,1,1,7.612048,-2.200421,2.066033,1
23,1,200,200,020-200,1,1,6.960574,1.128791,0.253807,1
24,1,012,012,-2,1,1,0.583443,3.078428,4.601343,1
25,2,020-111,111,011-020,2,0.62,3.681345,2.082437,0.06794,0.62
25,2,020-111,020,011-020,2,0.38,3.189263,6.410651,-3.088079,0.38
26,3,021-120-210,210,021-120-210,3,0.28,7.250544,0.457322,-1.173601,0.28
26,3,021-120-210,120,021-120-210,3,0.71,2.318891,6.873927,-1.66053,0.71
26,3,021-120-210,021,021-120-210,3,0.01,-0.766077,6.671995,3.108866,0.01
27,2,021-102,021,020-102,2,0.02,1.42768,4.76523,2.432482,0.02
27,2,021-102,102,020-102,2,0.98,2.401692,-0.747451,6.024147,0.98
28,1,002,002,002-200,1,1,0.535597,2.337105,5.666062,1
29,1,021,021,-2,1,1,1.138183,6.570079,1.906657,1
30,2,200-220,200,200,2,0.49,6.46189,1.057686,-2.601712,0.49
30,2,200-220,220,200,2,0.51,3.05965,5.015585,-1.199382,0.51
31,1,200,200,-1,1,1,6.43235,-2.087517,1.208264,1
32,1,020,020,012-020,1,1,-0.977598,7.800592,0.606929,1
33,1,201,201,002-201,1,1,8.105935,-3.877236,1.35902,1
34,1,020,020,020,1,1,0.910415,8.10782,0.766356,1
35,1,020,020,002-020-200,1,1,-0.476243,7.060986,-1.47002,1
36,2,102-200,200,102-200,2,0.77,6.987654,-0.648065,1.648852,0.77
36,2,102-200,102,102-200,2,0.23,1.017703,-2.649379,7.375295,0.23
37,1,002,002,002-021,1,1,0.409219,-0.683205,7.800258,1
38,1,020,020,020,1,1,1.016384,8.654434,-2.539834,1
39,1,002,002,002-020,1,1,1.640375,0.25976,7.75235,1
40,1,202,202,202,1,1,2.100169,1.061252,6.060518,1
41,1,201,201,002-201,1,1,8.106238,-3.854763,1.337463,1
42,1,200,200,200,1,1,7.526955,-0.556807,-1.327819,1
43,1,201,201,002-020-201,1,1,7.274304,-1.038218,2.413968,1
44,1,201,201,102-201,1,1,7.892015,-1.091786,2.201774,1
45,2,020-200,020,020-200,2,0.82,0.579524,6.398252,-0.472691,0.82
45,2,020-200,200,020-200,2,0.18,6.633738,0.380685,0.737769,0.18
46,2,120-200,120,120-200,2,0.75,1.835399,6.416429,-3.235422,0.75
46,2,120-200,200,120-200,2,0.25,6.595836,0.415274,-0.223319,0.25
47,1,020,020,020-210,1,1,1.037967,8.123121,0.891662,1
48,1,002,002,002-020-200,1,1,-1.397677,0.99663,5.562505,1
49,1,200,200,002-200,1,1,6.698917,-2.720256,0.75904,1
50,2,020-210,210,020-210,2,0.56,6.691261,2.857741,-4.45212,0.56
50,2,020-210,020,020-210,2,0.44,2.311965,7.329322,0.967702,0.44
51,1,002,002,002-020,1,1,-0.662124,-0.581675,8.707752,1
52,1,002,002,002-020,1,1,0.825547,1.301115,6.327016,1
53,1,020,020,002-020-200,1,1,0.037952,6.939271,-1.211113,1
54,1,020,020,020,1,1,-1.316947,8.328016,1.172389,1
55,1,022,022,012,1,1,-1.419664,3.385705,6.216663,1
56,2,002-021,021,002-020,2,0.28,-1.641451,7.596067,2.714834,0.28
56,2,002-021,002,002-020,2,0.72,0.82894,2.229606,7.218308,0.72
57,2,002-202,202,002,2,0.45,4.552268,0.292577,3.58273,0.45
57,2,002-202,002,002,2,0.55,0.050731,2.021017,6.889558,0.55
58,1,200,200,200,1,1,8.000693,2.203221,0.090885,1
59,2,200-202,200,021-102-200,2,0.35,7.568125,1.093005,1.275701,0.35
59,2,200-202,202,021-102-200,2,0.65,3.665064,-2.82866,5.709025,0.65
60,1,020,020,020,1,1,1.212376,8.182582,-0.442618,1
61,2,020-210,020,012-020-200,2,0.69,0.93632,5.719408,0.212341,0.69
61,2,020-210,210,012-020-200,2,0.31,5.226749,1.678366,0.76348,0.31
62,1,020,020,002-020-200,1,1,0.270343,6.74934,0.467487,1
63,3,022-120-202,120,022-120,3,0.28,3.299502,6.12679,-0.241354,0.28
63,3,022-120-202,022,022-120,3,0.32,-1.266824,4.699529,5.425206,0.32
63,3,022-120-202,202,022-120,3,0.4,7.635649,-0.257634,3.176495,0.4
64,1,020,020,002-020-200,1,1,-1.168219,6.5849780000000004,0.158915,1
65,1,200,200,200,1,1,6.4558160000000004,2.970178,-0.157146,1
66,2,020-200,020,020-200,2,0.22,1.47201,6.582206,1.182008,0.22
66,2,020-200,200,020-200,2,0.78,6.328506,1.440385,1.401933,0.78
67,1,020,020,002-020-210,1,1,9.2e-5,6.878207,0.863307,1
68,1,020,020,020,1,1,1.734433,8.045529,-3.714885,1
69,1,200,200,120-200,1,1,8.068499,-0.538985,-3.582705,1
70,2,020-200,020,020-200,2,0.71,3.429432,6.929111,-4.095669,0.71
70,2,020-200,200,020-200,2,0.29,8.264937,1.618877,-2.09546,0.29
71,2,002-200,002,002-200,2,0.13,1.085214,-1.577511,5.181494,0.13
71,2,002-200,200,002-200,2,0.87,6.187592,-3.314436,-0.861785,0.87
72,1,200,200,020-200,1,1,7.955797,-0.326028,1.225211,1
73,1,002,002,002-021,1,1,-0.269842,2.758702,8.603787,1
74,1,220,220,-2,1,1,3.859228,3.537942,-1.952713,1
75,1,120,120,120,1,1,1.391739,7.166778,-8.013979,1
76,1,200,200,200,1,1,7.490291,0.547506,1.323414,1
77,1,022,022,022,1,1,-0.67602,4.50502,6.702081,1
78,1,022,022,022,1,1,-4.967389,2.157755,5.982261,1
79,1,022,022,022,1,1,-2.322972,3.421316,8.397315,1
80,1,102,102,102-200,1,1,2.087808,-3.599809,7.074967,1
81,2,020-200,020,002-020-200,2,0.21,3.007006,4.141299,0.939265,0.21
81,2,020-200,200,002-020-200,2,0.79,7.400359,-1.031843,2.21066,0.79
82,1,002,002,002-201,1,1,0.183195,0.776451,6.369939,1
83,1,020,020,020,1,1,0.850454,7.028038,1.434496,1
84,1,200,200,-1,1,1,8.367945,2.177472,-0.276047,1
85,1,102,102,102,1,1,2.083301,-1.673041,7.113734,1
86,1,200,200,020-200,1,1,6.923551,2.603615,-0.487709,1
87,2,002-120,002,002-200,2,0.42,0.238683,-1.264682,6.510432,0.42
87,2,002-120,120,002-200,2,0.58,3.036739,3.889423,1.978209,0.58
88,1,120,120,002-200,1,1,2.425742,5.328849,0.211842,1
89,1,020,020,020-200,1,1,-0.220145,6.475437,-4.176473,1
90,3,002-120-200,120,002-200,3,0.71,3.909384,6.230923,1.367384,0.71
90,3,002-120-200,002,002-200,3,0.1,2.000384,2.132536,6.120527,0.1
90,3,002-120-200,200,002-200,3,0.19,6.696738,2.258181,2.074376,0.19
91,1,020,020,020,1,1,0.836801,6.372963,1.66999,1
92,2,120-210,120,012,2,0.64,2.790328,3.177457,3.008846,0.64
92,2,120-210,210,012,2,0.36,6.533731,-0.239155,-0.212263,0.36
93,1,020,020,020-200,1,1,-1.299341,7.878505,-3.053188,1
94,1,020,020,002-020-200,1,1,0.334924,5.442592,-0.391021,1
95,2,002-020,020,002-020-200,2,0.88,-0.523444,6.304955,0.901312,0.88
95,2,002-020,002,002-020-200,2,0.12,-0.75013,2.230143,5.730018,0.12
96,1,200,200,002-020-200,1,1,6.641023,0.930304,-0.596723,1
97,1,200,200,020-200,1,1,6.863298,-0.770533,1.565487,1
98,2,120-200,200,002-120-200,2,0.57,5.914007,0.88939,2.668775,0.57
98,2,120-200,120,002-120-200,2,0.43,2.537564,5.46904,-0.43216,0.43
99,1,002,002,002,1,1,0.543538,-0.185659,9.243212,1
100,1,102,102,102,1,1,2.283038,-3.601838,6.644025,1
101,1,102,102,102-200,1,1,0.275663,0.886375,7.114603,1
102,1,020,020,012-020,1,1,0.449049,8.119037,0.877201,1
103,2,002-200,002,002-020-200,2,0.38,1.888583,-1.064641,6.757126,0.38
103,2,002-200,200,002-020-200,2,0.62,5.779349,-1.124562,0.640566,0.62
104,1,002,002,002-021,1,1,2.7121,1.611275,6.861088,1
105,2,002-200,200,002-200,2,0.06,5.666178,-1.788518,0.396689,0.06
105,2,002-200,002,002-200,2,0.94,0.404905,0.252546,3.783468,0.94
106,3,002-020-200,020,002-020-200,3,0.13,1.198279,6.174468,0.883569,0.13
106,3,002-020-200,200,002-020-200,3,0.09,5.909072,0.065686,2.36268,0.09
106,3,002-020-200,002,002-020-200,3,0.78,-0.16158,0.46112,6.342976,0.78
107,2,002-200,200,002-200,2,0.67,7.915719,0.963724,0.122434,0.67
107,2,002-200,002,002-200,2,0.33,2.789528,-0.174989,6.318354,0.33
108,1,102,102,021-102-111-210,1,1,2.5467,-0.761884,6.513166,1
109,1,002,002,002-020,1,1,-0.003513,0.321119,6.333566,1
110,1,200,200,200,1,1,6.980691,1.068471,1.444434,1
111,1,020,020,020,1,1,-0.40791,8.575857,1.74357,1
112,1,002,002,002-020,1,1,0.804561,1.007834,8.551546,1
113,1,201,201,012-201,1,1,8.956434,-1.159521,-0.208758,1
114,1,002,002,002-200,1,1,1.324056,-0.489264,8.660284,1
115,1,022,022,022-210,1,1,-8.864885,6.333748,5.259465,1
116,1,012,012,012,1,1,-3.484053,0.224781,7.2985,1
117,1,200,200,120-200,1,1,8.058502,-0.308544,-1.740855,1
118,1,012,012,012-200,1,1,1.041111,2.610386,6.280636,1
119,1,220,220,210,1,1,4.476702,5.739988,-4.023474,1
120,2,020-200,200,002-020-200,2,0.5,7.067855,1.689416,0.737858,0.5
120,2,020-200,020,002-020-200,2,0.5,2.450018,6.076352,0.35226,0.5
121,3,021-102-200,021,002-020-200,3,0.2,1.315927,6.147657,3.35487,0.2
121,3,021-102-200,200,002-020-200,3,0.71,7.500257,1.61083,0.345898,0.71
121,3,021-102-200,102,002-020-200,3,0.09,3.376571,1.354192,6.505273,0.09
122,1,002,002,002,1,1,-0.760679,0.851848,7.450555,1
123,3,002-020-200,200,002-020-200,3,0.16,5.740187,2.995626,1.626991,0.16
123,3,002-020-200,020,002-020-200,3,0.68,0.894012,8.14757,1.964959,0.68
123,3,002-020-200,002,002-020-200,3,0.16,0.040846,2.911639,7.241331,0.16
124,1,210,210,210,1,1,8.529616,0.099483,-4.485075,1
125,2,120-210,120,002-120-201-210,2,0.18,0.072529,6.661375,1.139374,0.18
125,2,120-210,210,002-120-201-210,2,0.82,5.651882,2.856256,-0.083725,0.82
126,2,020-210,020,020-210,2,0.34,1.062948,7.442295,1.202011,0.34
126,2,020-210,210,020-210,2,0.66,7.089083,1.963845,-4.355003,0.66
127,2,020-200,200,012-020-102-200,2,0.78,7.390298,2.02381,1.493413,0.78
127,2,020-200,020,012-020-102-200,2,0.22,1.058277,7.705741,1.552945,0.22
128,1,020,020,002-020-200,1,1,0.175045,6.481598,-0.972538,1
129,1,020,020,020-200,1,1,-1.253937,6.888416,-1.778844,1
130,1,002,002,002-020-200,1,1,1.681753,0.880193,6.719998,1
131,1,002,002,002,1,1,-0.346617,-0.599022,8.891708,1
132,1,020,020,012-020,1,1,0.057827,9.234333,0.506087,1
133,2,002-200,200,002-020-200,2,0.25,6.392603,0.593805,1.525078,0.25
133,2,002-200,002,002-020-200,2,0.75,1.208849,0.083544,5.768278,0.75
134,2,002-201,002,002-201,2,0.72,3.254139,-0.110628,6.978521,0.72
134,2,002-201,201,002-201,2,0.28,6.310835,-2.686833,2.046983,0.28
135,2,002-020,020,002-020-200,2,0.39,-1.457538,5.890642,2.8994,0.39
135,2,002-020,002,002-020-200,2,0.61,-2.11788,1.867095,6.173218,0.61
136,2,002-200,200,002-020-200,2,0.09,5.887559,-3.6e-5,1.889297,0.09
136,2,002-200,002,002-020-200,2,0.91,-0.340019,0.953074,6.601185,0.91
137,2,002-020,020,002-020-200,2,0.66,-3.197393,7.448047,2.953112,0.66
137,2,002-020,002,002-020-200,2,0.34,7.65e-4,1.313602,8.041564,0.34
138,1,020,020,020-200,1,1,-0.476625,6.511115,2.777314,1
139,1,120,120,012-120-200,1,1,2.346292,8.287716,-2.778721,1
140,2,102-202,202,102,2,0.4,6.279277,-2.386457,4.152315,0.4
140,2,102-202,102,102,2,0.6,2.792007,0.009011,8.134368,0.6
141,1,002,002,002,1,1,-1.353087,-3.056804,7.66231,1
142,2,002-020,020,002-020-200,2,0.62,1.866866,6.964808,1.490729,0.62
142,2,002-020,002,002-020-200,2,0.38,-1.040038,0.658807,7.650554,0.38
143,1,200,200,002-200,1,1,6.904666,0.393248,-1.624969,1
