Phase,Count,Frequency
001,1,1e-4
002,1283,0.1283
002-010,1,1e-4
002-011-201-210-211,1,1e-4
002-012-020-102-112,1,1e-4
002-012-021-121-201,1,1e-4
002-012-102-110-202,1,1e-4
002-012-102-110-210-212,1,1e-4
002-012-201-202-210-211,1,1e-4
002-012-210-212-220,1,1e-4
002-020,428,0.0428
002-020-021-120-201,1,1e-4
002-020-022-102-210,1,1e-4
002-020-200,124,0.0124
002-020-201,13,0.0013
002-020-210,24,0.0024
002-020-220,2,2e-4
002-021,169,0.0169
002-021-022-200-220,1,1e-4
002-021-111-201-220,1,1e-4
002-021-120-121-200,1,1e-4
002-021-200,14,0.0014
002-021-201,4,4e-4
002-021-210,8,8e-4
002-021-211,1,1e-4
002-021-220,1,1e-4
002-022,22,0.0022
002-022-102-120,1,1e-4
002-022-120,1,1e-4
002-022-200,5,5e-4
002-022-210,1,1e-4
002-101,1,1e-4
002-102,2,2e-4
002-110,3,3e-4
002-111,1,1e-4
002-111-201-210-211,1,1e-4
002-120,22,0.0022
002-120-121,1,1e-4
002-120-200,19,0.0019
002-120-201,6,6e-4
002-120-202-210-212,1,1e-4
002-120-210,3,3e-4
002-120-211,1,1e-4
002-121,7,7e-4
002-121-200,1,1e-4
002-121-202,1,1e-4
002-200,440,0.044
002-200-220,6,6e-4
002-201,185,0.0185
002-201-210,2,2e-4
002-201-220,1,1e-4
002-202,17,0.0017
002-210,26,0.0026
002-210-211-220,1,1e-4
002-211,6,6e-4
002-220,25,0.0025
002-221,4,4e-4
010,3,3e-4
010-200,1,1e-4
011,2,2e-4
011-012,1,1e-4
011-012-021-200-201-220,1,1e-4
011-200,1,1e-4
011-210,1,1e-4
012,274,0.0274
012-020,192,0.0192
012-020-021-102-120,1,1e-4
012-020-021-200-210,1,1e-4
012-020-021-210-211-220,1,1e-4
012-020-102-112-200-202,1,1e-4
012-020-102-200,1,1e-4
012-020-200,16,0.0016
012-020-201,3,3e-4
012-020-201-211,1,1e-4
012-020-202,2,2e-4
012-020-210,5,5e-4
012-020-211,2,2e-4
012-020-211-212,2,2e-4
012-021,69,0.0069
012-021-102,1,1e-4
012-021-110-120-210,1,1e-4
012-021-112,1,1e-4
012-021-120,1,1e-4
012-021-201,1,1e-4
012-021-201-220,1,1e-4
012-021-210,1,1e-4
012-022,16,0.0016
012-022-102,1,1e-4
012-022-112-202-220-221,1,1e-4
012-022-112-221,1,1e-4
012-022-210,1,1e-4
012-022-220,1,1e-4
012-102-201,1,1e-4
012-120,27,0.0027
012-120-200,3,3e-4
012-120-201,2,2e-4
012-120-202,2,2e-4
012-120-210,1,1e-4
012-121-202-221,1,1e-4
012-122,1,1e-4
012-200,24,0.0024
012-201,29,0.0029
012-201-210,1,1e-4
012-202,6,6e-4
012-210,12,0.0012
012-210-220,1,1e-4
012-211,6,6e-4
012-211-212,2,2e-4
012-211-220,2,2e-4
012-212,1,1e-4
012-220,12,0.0012
020,1226,0.1226
020-021,1,1e-4
020-021-022-120-121-122,1,1e-4
020-021-120,1,1e-4
020-021-120-121-122,1,1e-4
020-021-201-220,1,1e-4
020-022,25,0.0025
020-022-121-202-212-221,1,1e-4
020-022-200,5,5e-4
020-101,2,2e-4
020-102,29,0.0029
020-102-112,1,1e-4
020-102-112-202-210-212,1,1e-4
020-102-200,18,0.0018
020-102-202,1,1e-4
020-102-210,6,6e-4
020-102-220,1,1e-4
020-102-221,1,1e-4
020-110,1,1e-4
020-111,2,2e-4
020-111-200-210-211,1,1e-4
020-112,5,5e-4
020-112-202-212,1,1e-4
020-112-210,3,3e-4
020-120,1,1e-4
020-120-121,1,1e-4
020-120-210-211-220,1,1e-4
020-122,1,1e-4
020-200,405,0.0405
020-200-202,3,3e-4
020-200-210-211-212,1,1e-4
020-201,28,0.0028
020-201-210-211-220,1,1e-4
020-201-211,1,1e-4
020-202,21,0.0021
020-202-211-212,1,1e-4
020-210,192,0.0192
020-212,4,4e-4
020-220,29,0.0029
021,286,0.0286
021-022,13,0.0013
021-022-102-200,1,1e-4
021-022-112-120-121,1,1e-4
021-022-112-121-201-220-221,1,1e-4
021-022-112-122,1,1e-4
021-022-200,1,1e-4
021-022-201,2,2e-4
021-101-111-120-121-200,1,1e-4
021-102,29,0.0029
021-102-111-120-200,1,1e-4
021-102-112-120-122,1,1e-4
021-102-121,1,1e-4
021-102-200,5,5e-4
021-102-210,1,1e-4
021-102-220,1,1e-4
021-111-210,1,1e-4
021-111-211,1,1e-4
021-112,2,2e-4
021-120,5,5e-4
021-120-121,1,1e-4
021-120-200,1,1e-4
021-120-210,2,2e-4
021-120-211,1,1e-4
021-121-200,1,1e-4
021-121-201,1,1e-4
021-122,1,1e-4
021-200,21,0.0021
021-200-201,1,1e-4
021-200-202,2,2e-4
021-200-220,1,1e-4
021-201,7,7e-4
021-201-202-212,1,1e-4
021-202,17,0.0017
021-202-211-220-221,1,1e-4
021-210,35,0.0035
021-210-212,1,1e-4
021-211,3,3e-4
021-212,1,1e-4
021-220,6,6e-4
022,190,0.019
022-102,8,8e-4
022-102-112-122-200,1,1e-4
022-112,1,1e-4
022-112-120-200,1,1e-4
022-112-220,1,1e-4
022-120,2,2e-4
022-120-121-200,1,1e-4
022-120-201,1,1e-4
022-120-202,3,3e-4
022-121-122,2,2e-4
022-121-201,1,1e-4
022-200,18,0.0018
022-200-202,1,1e-4
022-201,17,0.0017
022-201-220,1,1e-4
022-202,7,7e-4
022-202-210,1,1e-4
022-202-212-220-221,1,1e-4
022-202-220,1,1e-4
022-210,13,0.0013
022-211,6,6e-4
022-212,2,2e-4
022-220,4,4e-4
022-221,1,1e-4
100,1,1e-4
101,2,2e-4
101-102-111-200,1,1e-4
101-200,1,1e-4
102,289,0.0289
102-111-112,1,1e-4
102-111-112-201-211,1,1e-4
102-112-202-212,1,1e-4
102-120,13,0.0013
102-120-200,5,5e-4
102-120-201,3,3e-4
102-120-220,2,2e-4
102-121,7,7e-4
102-121-201,1,1e-4
102-200,184,0.0184
102-201,62,0.0062
102-201-220,3,3e-4
102-201-221,1,1e-4
102-202,12,0.0012
102-210,35,0.0035
102-211,1,1e-4
102-212,1,1e-4
102-220,11,0.0011
102-221,2,2e-4
110,2,2e-4
110-210,1,1e-4
111,6,6e-4
111-120-201-210,1,1e-4
111-120-201-211,1,1e-4
111-200,3,3e-4
111-200-201-210-211,1,1e-4
111-201,1,1e-4
111-210,1,1e-4
112,14,0.0014
112-120,4,4e-4
112-120-200,1,1e-4
112-120-201,1,1e-4
112-120-210,1,1e-4
112-122-212,1,1e-4
112-200,7,7e-4
112-200-201-202-212,1,1e-4
112-201,1,1e-4
112-201-202-210-220,1,1e-4
112-202,1,1e-4
112-210,9,9e-4
112-211,2,2e-4
112-220,1,1e-4
120,241,0.0241
120-121-211-220,1,1e-4
120-122,1,1e-4
120-122-200,1,1e-4
120-200,176,0.0176
120-200-202,2,2e-4
120-200-210,1,1e-4
120-201,24,0.0024
120-201-210-211-220-221,1,1e-4
120-202,10,0.001
120-202-212,1,1e-4
120-210,60,0.006
120-210-211,1,1e-4
120-211,4,4e-4
120-212,3,3e-4
120-220,14,0.0014
120-221,2,2e-4
121,18,0.0018
121-200,1,1e-4
121-201,10,0.001
121-201-210,1,1e-4
121-202,5,5e-4
121-210-211,1,1e-4
121-211,1,1e-4
122,3,3e-4
122-200,1,1e-4
122-202,1,1e-4
122-202-220,1,1e-4
122-210,1,1e-4
122-220,2,2e-4
200,1252,0.1252
200-201,2,2e-4
200-201-210,1,1e-4
200-202,24,0.0024
200-220,27,0.0027
201,257,0.0257
201-202,21,0.0021
201-210,2,2e-4
201-211-220,1,1e-4
201-220,2,2e-4
202,225,0.0225
202-210,7,7e-4
202-210-211,1,1e-4
202-210-220,1,1e-4
202-211,1,1e-4
202-220,4,4e-4
210,235,0.0235
210-212,2,2e-4
210-220,16,0.0016
210-221,1,1e-4
211,10,0.001
211-221,1,1e-4
212,6,6e-4
220,192,0.0192
220-221,1,1e-4
221,6,6e-4
