112.845,0.582	0.056,55.693
106.840,0.930	0.298,79.274
0.121,28.367
101.139,0.175
7.387,0.542	0.003,25.589
0.805,0.889	42.031,0.889	0.011,65.322
60.766,1.327	0.012,98.779
18.566,9.189	0.048,82.563
72.869,8.881	0.038,70.590
137.050,1.766	0.038,71.992
94.566,0.899	0.045,64.058
0.820,0.165	48.685,0.165
35.443,4.054	0.006,124.583
71.320,1.417	0.103,127.347
1.232,1.011	60.590,1.011	0.224,61.522
46.980,11.691	0.008,117.653
16.184,9.722	0.013,152.733
92.558,0.654	1.035,45.323
140.492,0.230
0.012,132.531
70.369,0.785	0.017,76.454
0.222,6.928	15.281,0.105
30.131,0.519	0.007,32.021
0.069,75.880
4.547,1.083	0.012,94.296
90.196,2.260
0.001,87.690
94.249,0.297
114.928,1.210
102.411,2.418	0.013,169.430
0.115,229.224
65.710,3.487	0.088,19.467
0.018,286.804
66.099,6.371	0.017,299.928
8.369,0.768	0.015,33.125
5.621,9.215	0.001,118.635
40.888,1.142	0.012,89.884
113.168,0.373	0.539,8.521
0.445,182.184
0.394,102.607	4.885,102.607
0.052,44.362	0.922,5.580
1.963,0.763	161.835,0.763	0.023,68.745
154.574,1.815	4.196,70.056
66.691,0.276	0.025,24.574
9.531,1.434	0.002,130.855
49.993,14.561	0.008,136.289
91.156,3.417	0.152,143.846
73.849,0.636	0.017,53.242	1.174,53.242
228.541,3.095	0.150,169.948
129.519,0.879	0.381,83.015
55.987,1.535	0.024,136.955
1.202,5.012	35.048,5.012	0.019,67.016
20.825,1.334	0.004,96.415
2.028,30.306	19.798,30.306
355.031,0.158	0.267,10.821
109.331,10.357	0.284,60.084
77.797,0.584	0.030,46.600
136.705,1.181	0.043,94.683
235.314,6.904	0.228,516.459
411.555,1.080	0.047,49.393
1.402,0.119	92.491,0.119
11.897,10.951	0.018,219.514
0.027,279.079
80.488,0.577	2.958,57.296
256.561,2.917	0.219,238.757
1.263,1.677	111.076,1.677	0.039,109.469
41.450,0.239	0.032,19.118	2.124,19.118
101.810,2.030	0.017,188.217
127.375,0.534	0.051,49.709
3.352,2.005	90.823,2.005	0.131,63.966
110.822,0.839	0.019,74.262
0.073,160.770	5.445,4.690
91.233,1.952	0.018,161.109
175.379,0.528	0.044,29.921	2.378,29.921
115.799,0.580	0.070,54.557
