parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.013,-4.160392,5.799309,0.013
1,2,01-20,20,01-20,2,0.987,6.818204,-0.780128,0.987
2,2,01-20,20,01-20,2,0.601,6.736938,-0.104963,0.601
2,2,01-20,01,01-20,2,0.399,-1.746215,6.308771,0.399
3,1,01,01,01,1,1,-3.052466,4.826146,1
4,1,20,20,20,1,1,6.660201,-2.514112,1
5,2,01-20,01,01-20,2,0.976,-8.641421,4.677431,0.976
5,2,01-20,20,01-20,2,0.024,2.884341,-0.883796,0.024
6,2,01-20,20,01-10-20,2,0.514,5.393389,-0.169801,0.514
6,2,01-20,01,01-10-20,2,0.486,-6.541477,6.029492,0.486
7,2,01-20,20,01-20,2,0.41,5.92519,0.408421,0.41
7,2,01-20,01,01-20,2,0.59,-6.329498,6.626129,0.59
8,2,01-20,20,01-20,2,0.055,4.214542,3.199896,0.055
8,2,01-20,01,01-20,2,0.945,-4.383224,6.367431,0.945
9,2,01-20,01,01-20,2,0.597,-4.730084,6.141399,0.597
9,2,01-20,20,01-20,2,0.403,6.187207,3.150703,0.403
10,2,01-20,20,01-20,2,0.35,7.098562,0.820901,0.35
10,2,01-20,01,01-20,2,0.65,-4.719305,6.169774,0.65
11,2,01-20,20,01-20,2,0.589,6.563244,-0.153412,0.589
11,2,01-20,01,01-20,2,0.411,-4.463037,6.001299,0.411
12,2,10-20,10,10-20,2,0.634,-0.285994,-2.597876,0.634
12,2,10-20,20,10-20,2,0.366,5.605406,-2.597876,0.366
13,2,01-20,20,01-20,2,0.33,5.14741,2.019253,0.33
13,2,01-20,01,01-20,2,0.67,-7.471991,6.960964,0.67
14,2,01-20,01,01-20,2,0.694,-3.275504,6.992615,0.694
14,2,01-20,20,01-20,2,0.306,6.156235,0.503019,0.306
15,2,01-20,01,01-10-20,2,0.261,-2.155455,5.943022,0.261
15,2,01-20,20,01-10-20,2,0.739,5.921001,0.016219,0.739
16,2,01-20,01,01-20,2,0.797,-6.940022,6.87839,0.797
16,2,01-20,20,01-20,2,0.203,5.474507,3.547371,0.203
17,2,01-20,20,01-20,2,0.065,4.015417,3.281188,0.065
17,2,01-20,01,01-20,2,0.935,-6.30077,7.254868,0.935
18,2,01-20,01,01-20,2,0.022,0.050214,5.493676,0.022
18,2,01-20,20,01-20,2,0.978,6.532286,-0.612848,0.978
19,1,20,20,20,1,1,7.134346,-2.121662,1
20,1,01,01,01,1,1,-6.34473,7.05019,1
21,2,01-20,01,01-20,2,0.646,-5.895759,6.256522,0.646
21,2,01-20,20,01-20,2,0.354,6.136867,-0.349393,0.354
22,2,00-20,00,00-20,2,0.424,-2.172417,2.792386,0.424
22,2,00-20,20,00-20,2,0.576,3.933668,-3.257502,0.576
23,2,01-20,20,01-20,2,0.24,4.913185,-0.947345,0.24
23,2,01-20,01,01-20,2,0.76,-7.242308,5.000964,0.76
24,3,01-11-21,11,01,3,0.007,-1.260451,2.318544,0.007
24,3,01-11-21,01,01,3,0.902,-3.849221,6.245643,0.902
24,3,01-11-21,21,01,3,0.091,0.640189,2.317584,0.091
25,2,01-20,01,01-20,2,0.958,-6.436757,6.559123,0.958
25,2,01-20,20,01-20,2,0.042,2.184787,0.514181,0.042
26,1,20,20,20,1,1,6.494991,1.176467,1
27,1,01,01,01,1,1,-10.07007,6.454337,1
28,1,20,20,20,1,1,6.55841,-1.750155,1
29,1,20,20,20,1,1,6.844591,0.274687,1
30,2,01-20,20,01-20,2,0.318,6.67823,1.273945,0.318
30,2,01-20,01,01-20,2,0.682,-6.306443,7.404545,0.682
31,1,01,01,01,1,1,-3.125592,7.840613,1
32,2,01-20,01,01-20,2,0.278,-3.503538,4.282938,0.278
32,2,01-20,20,01-20,2,0.722,5.896883,1.801784,0.722
33,1,01,01,01,1,1,-5.811158,8.163923,1
34,2,01-20,20,01-20,2,0.198,6.046526,2.67147,0.198
34,2,01-20,01,01-20,2,0.802,-5.91158,8.228474,0.802
35,2,01-20,20,01-20,2,0.089,3.064842,-0.308329,0.089
35,2,01-20,01,01-20,2,0.911,-6.083756,5.049866,0.911
36,2,01-20,20,01-20,2,0.055,2.490936,3.203991,0.055
36,2,01-20,01,01-20,2,0.945,-10.112646,6.890389,0.945
37,2,01-20,01,01-20,2,0.92,-6.438555,6.489999,0.92
37,2,01-20,20,01-20,2,0.08,5.313264,0.1919,0.08
38,2,01-20,20,01-20,2,0.842,6.822326,-1.42425,0.842
38,2,01-20,01,01-20,2,0.158,-0.888282,3.09105,0.158
39,2,01-21,21,01,2,0.012,2.552399,3.583624,0.012
39,2,01-21,01,01,2,0.988,-1.167113,7.509254,0.988
40,1,01,01,01-11,1,1,-1.345332,6.680991,1
41,2,01-21,01,01-21,2,0.653,-4.254919,5.471255,0.653
41,2,01-21,21,01-21,2,0.347,0.731621,2.482644,0.347
42,2,01-20,20,01-10-20,2,0.911,7.338383,-0.389872,0.911
42,2,01-20,01,01-10-20,2,0.089,-5.417539,6.103177,0.089
43,2,11-20,20,11-20,2,0.798,7.27215,0.859595,0.798
43,2,11-20,11,11-20,2,0.202,2.068904,6.103794,0.202
44,2,01-20,01,01-20,2,0.53,-5.317817,4.619036,0.53
44,2,01-20,20,01-20,2,0.47,6.05943,-1.858947,0.47
45,2,01-20,01,01-20,2,0.987,-9.254617,7.03183,0.987
45,2,01-20,20,01-20,2,0.013,3.252633,0.523026,0.013
46,2,01-20,20,01-20,2,0.239,5.642122,3.864039,0.239
46,2,01-20,01,01-20,2,0.761,-6.946664,7.090521,0.761
47,2,01-20,01,01-20,2,0.555,-2.713481,7.168384,0.555
47,2,01-20,20,01-20,2,0.445,6.51012,1.772679,0.445
48,3,01-11-20,11,01-11-20,3,0.34,0.231412,5.734482,0.34
48,3,01-11-20,01,01-11-20,3,0.195,-5.913598,5.734504,0.195
48,3,01-11-20,20,01-11-20,3,0.465,6.206503,-0.652037,0.465
49,2,01-20,01,01-20,2,0.252,-2.741603,7.408948,0.252
49,2,01-20,20,01-20,2,0.748,7.836311,1.629966,0.748
50,2,01-20,20,01-20,2,0.847,7.017022,-0.185689,0.847
50,2,01-20,01,01-20,2,0.153,-1.390497,6.375303,0.153
51,2,01-20,01,01-20,2,0.68,-5.383483,7.09756,0.68
51,2,01-20,20,01-20,2,0.32,5.807014,0.61868,0.32
52,3,01-10-20,10,01-10-20,3,0.638,0.265328,2.325336,0.638
52,3,01-10-20,01,01-10-20,3,0.107,-5.71581,6.066424,0.107
52,3,01-10-20,20,01-10-20,3,0.255,5.131246,2.325336,0.255
53,2,01-20,20,01-20,2,0.189,4.380277,0.416259,0.189
53,2,01-20,01,01-20,2,0.811,-7.976961,6.59119,0.811
54,2,11-21,21,11-21,2,0.907,4.311034,4.921518,0.907
54,2,11-21,11,11-21,2,0.093,1.023987,4.924012,0.093
55,2,01-20,01,01-20,2,0.025,-1.895284,3.435802,0.025
55,2,01-20,20,01-20,2,0.975,8.4718,-2.664675,0.975
56,2,01-20,20,01-20,2,0.627,6.772488,3.372542,0.627
56,2,01-20,01,01-20,2,0.373,-1.816147,5.908899,0.373
57,2,01-20,01,01-20,2,0.562,-5.069141,5.542273,0.562
57,2,01-20,20,01-20,2,0.438,6.281649,-0.775574,0.438
58,2,01-20,01,01-20,2,0.551,-4.552221,6.565036,0.551
58,2,01-20,20,01-20,2,0.449,7.094917,0.240342,0.449
59,2,01-20,01,01-20,2,0.454,-2.133928,9.012514,0.454
59,2,01-20,20,01-20,2,0.546,7.878438,2.787411,0.546
60,2,01-20,01,01-20,2,0.233,-4.421005,5.626222,0.233
60,2,01-20,20,01-20,2,0.767,8.684939,0.110809,0.767
61,2,10-20,10,10-20,2,0.619,0.487546,-2.200617,0.619
61,2,10-20,20,10-20,2,0.381,6.531235,-3.071994,0.381
62,2,01-20,20,01-20,2,0.012,3.557663,3.453164,0.012
62,2,01-20,01,01-20,2,0.988,-5.817467,7.778169,0.988
63,1,01,01,01,1,1,-5.233448,8.124533,1
64,2,01-20,01,01-20,2,0.004,1.567912,5.596322,0.004
64,2,01-20,20,01-20,2,0.996,6.330703,-0.79375,0.996
65,2,01-20,20,01-20,2,0.142,7.993358,1.544408,0.142
65,2,01-20,01,01-20,2,0.858,-2.188938,7.899402,0.858
66,3,01-10-20,10,01-10-20,3,0.241,0.336994,0.745558,0.241
66,3,01-10-20,20,01-10-20,3,0.419,6.7954,0.745502,0.419
66,3,01-10-20,01,01-10-20,3,0.34,-4.671634,6.774382,0.34
67,3,01-11-20,20,01-11-20,3,0.46,5.373318,-2.064212,0.46
67,3,01-11-20,11,01-11-20,3,0.062,1.087641,4.256832,0.062
67,3,01-11-20,01,01-11-20,3,0.478,-4.959955,4.256832,0.478
68,2,01-20,01,01-20,2,0.676,-5.8413,7.556254,0.676
68,2,01-20,20,01-20,2,0.324,6.669741,1.021299,0.324
69,2,01-20,20,01-20,2,0.93,6.992939,-0.904781,0.93
69,2,01-20,01,01-20,2,0.07,-4.295412,5.635446,0.07
70,2,01-20,01,01-10-20,2,0.542,-2.933462,5.999233,0.542
70,2,01-20,20,01-10-20,2,0.458,6.50499,1.003944,0.458
71,2,01-20,20,01-20,2,0.484,6.7921,-0.253209,0.484
71,2,01-20,01,01-20,2,0.516,-5.704465,6.214544,0.516
72,2,01-21,21,01-21,3,0.26,2.449529,3.116989,0.541
72,2,01-21,21,01-21,3,0.281,4.196471,2.229574,0.541
72,2,01-21,01,01-21,3,0.459,-3.783768,7.328858,0.459
73,2,01-20,01,01-20,2,0.688,-5.818673,7.331893,0.688
73,2,01-20,20,01-20,2,0.312,6.511489,0.965363,0.312
74,3,01-11-20,11,01-11-20,3,0.034,1.249966,4.90011,0.034
74,3,01-11-20,20,01-11-20,3,0.841,7.454333,-0.921522,0.841
74,3,01-11-20,01,01-11-20,3,0.125,-4.4917299999999996,4.903092,0.125
75,2,01-20,01,01-20,2,0.529,-3.842638,5.7697,0.529
75,2,01-20,20,01-20,2,0.471,6.855484,-0.786484,0.471
76,2,01-20,20,01-20,2,0.316,4.57509,-1.480044,0.316
76,2,01-20,01,01-20,2,0.684,-8.408857,4.478538,0.684
77,2,01-20,01,01-20,2,0.024,-3.045881,4.331899,0.024
77,2,01-20,20,01-20,2,0.976,6.218007,-1.809762,0.976
78,1,20,20,10-20,1,1,8.493653,-0.842069,1
79,1,20,20,20,1,1,5.996337,-2.694883,1
80,2,01-20,01,01-20,2,0.915,-5.51617,8.475097,0.915
80,2,01-20,20,01-20,2,0.085,4.940093,1.948686,0.085
81,1,20,20,20,1,1,7.732089,0.838635,1
82,1,20,20,20,1,1,6.009928,1.251846,1
83,2,01-20,20,01-11-20,2,0.992,6.534182,-1.494675,0.992
83,2,01-20,01,01-11-20,2,0.008,-5.142116,4.675945,0.008
84,1,20,20,20,1,1,6.676327,2.288545,1
85,2,01-20,20,01-20,2,0.899,6.844489,0.527582,0.899
85,2,01-20,01,01-20,2,0.101,-3.443209,6.292617,0.101
86,3,01-10-20,01,01-10-20,3,0.224,-5.237198,6.224773,0.224
86,3,01-10-20,20,01-10-20,3,0.255,4.802863,0.643661,0.255
86,3,01-10-20,10,01-10-20,3,0.521,-1.441424,0.645427,0.521
87,2,01-21,01,01-21,2,0.192,-1.71538,6.49136,0.192
87,2,01-21,21,01-21,2,0.808,4.468468,1.033938,0.808
88,2,01-20,01,01-20,2,0.335,-2.862485,6.660201,0.335
88,2,01-20,20,01-20,2,0.665,9.324117,0.751907,0.665
89,3,01-10-20,10,01-10-20,3,0.135,0.912901,-0.14027,0.135
89,3,01-10-20,01,01-10-20,3,0.502,-4.545992,5.749639,0.502
89,3,01-10-20,20,01-10-20,3,0.363,6.053458,-0.692825,0.363
90,1,20,20,01-20,1,1,7.678995,0.304457,1
91,2,01-20,01,01-20,2,0.381,-4.046362,6.856577,0.381
91,2,01-20,20,01-20,2,0.619,8.409483,0.806644,0.619
92,2,01-20,01,01-20,2,0.548,-4.773817,5.666906,0.548
92,2,01-20,20,01-20,2,0.452,6.556569,-0.349834,0.452
93,2,01-20,20,01-20,2,0.248,5.460859,0.956453,0.248
93,2,01-20,01,01-20,2,0.752,-5.971936,5.937151,0.752
94,2,01-20,20,01-20,2,0.526,5.544004,-1.053875,0.526
94,2,01-20,01,01-20,2,0.474,-2.943254,5.30259,0.474
95,1,20,20,20,1,1,7.217963,0.02687,1
96,2,01-20,01,01-20,2,0.852,-5.685246,6.081799,0.852
96,2,01-20,20,01-20,2,0.148,6.314007,-0.087699,0.148
97,1,20,20,01-20,1,1,6.381752,-0.030559,1
98,1,01,01,01,1,1,-0.378417,9.325684,1
99,2,01-20,01,01-20,2,0.721,-5.092424,4.714766,0.721
99,2,01-20,20,01-20,2,0.279,4.220189,-1.853558,0.279
100,3,01-11-20,20,01-11-20,3,0.545,7.0845,1.176903,0.545
100,3,01-11-20,11,01-11-20,3,0.296,0.720955,7.006234,0.296
100,3,01-11-20,01,01-11-20,3,0.159,-5.540057,7.152093,0.159
101,1,01,01,01,1,1,-6.723379,6.812536,1
102,2,01-20,01,01-11-20,2,0.637,-2.28994,8.378859,0.637
102,2,01-20,20,01-11-20,2,0.363,5.706395,2.594522,0.363
103,1,01,01,01,1,1,-8.668229,6.982719,1
104,2,01-20,01,01-20,2,0.844,-2.57436,7.624853,0.844
104,2,01-20,20,01-20,2,0.156,6.046386,1.429501,0.156
105,2,01-20,20,01-10-20,2,0.491,6.682682,1.718432,0.491
105,2,01-20,01,01-10-20,2,0.509,-4.919165,7.926325,0.509
106,2,01-20,20,01-20,2,0.186,4.580437,0.946774,0.186
106,2,01-20,01,01-20,2,0.814,-7.940632,6.98596,0.814
107,2,01-20,20,01-20,2,0.369,6.284104,1.85136,0.369
107,2,01-20,01,01-20,2,0.631,-5.41108,5.622868,0.631
108,2,11-20,11,01-11-20,2,0.479,1.020321,7.048871,0.479
108,2,11-20,20,01-11-20,2,0.521,5.250404,0.504561,0.521
109,3,01-11-20,11,01-11-20,3,0.414,0.385599,6.938133,0.414
109,3,01-11-20,01,01-11-20,3,0.109,-6.197301,6.938133,0.109
109,3,01-11-20,20,01-11-20,3,0.477,6.667257,0.839041,0.477
110,2,01-20,20,01-20,2,0.03,4.681383,1.749037,0.03
110,2,01-20,01,01-20,2,0.97,-5.291654,8.140078,0.97
111,2,01-21,21,01-11,2,0.006,4.041741,3.296414,0.006
111,2,01-21,01,01-11,2,0.994,-3.026163,9.710135,0.994
112,2,10-20,20,10-20,2,0.443,7.100379,0.215389,0.443
112,2,10-20,10,10-20,2,0.557,0.563697,0.21539,0.557
113,2,01-20,01,01-20,2,0.69,-4.953638,7.222585,0.69
113,2,01-20,20,01-20,2,0.31,6.045351,1.467738,0.31
114,2,10-20,10,10-20,2,0.704,-0.614792,-2.937907,0.704
114,2,10-20,20,10-20,2,0.296,3.970139,-3.02702,0.296
115,2,01-20,01,01-20,2,0.726,-4.656461,6.995251,0.726
115,2,01-20,20,01-20,2,0.274,5.274841,1.838858,0.274
116,2,01-20,01,01-20,2,0.47,-3.753608,6.905062,0.47
116,2,01-20,20,01-20,2,0.53,7.535772,0.876533,0.53
117,2,01-20,01,01-20,2,0.692,-6.331197,6.637811,0.692
117,2,01-20,20,01-20,2,0.308,5.609698,1.541318,0.308
118,1,20,20,20,1,1,8.388545,1.660217,1
119,2,01-20,20,01-20,2,0.055,3.810768,-0.429524,0.055
119,2,01-20,01,01-20,2,0.945,-7.906286,5.233658,0.945
120,2,01-20,20,01-20,2,0.393,5.877716,-0.358321,0.393
120,2,01-20,01,01-20,2,0.607,-5.784509,6.097796,0.607
121,2,01-20,20,01-20,2,0.256,5.536938,0.396388,0.256
121,2,01-20,01,01-20,2,0.744,-7.667632,6.329079,0.744
122,2,01-20,20,01-20,2,0.061,2.766946,0.042926,0.061
122,2,01-20,01,01-20,2,0.939,-4.888891,4.815392,0.939
123,2,01-20,20,01-10-20,2,0.968,7.080242,-1.023156,0.968
123,2,01-20,01,01-10-20,2,0.032,-3.754325,4.704289,0.032
124,2,01-20,20,01-20,2,0.41,6.160203,0.656399,0.41
124,2,01-20,01,01-20,2,0.59,-5.623552,7.093583,0.59
125,2,01-20,01,01-20,2,0.45,-1.912113,7.807581,0.45
125,2,01-20,20,01-20,2,0.55,6.535397,2.864851,0.55
126,1,20,20,10-20,1,1,6.786921,1.857696,1
127,2,01-20,01,01-20,2,0.024,-1.977665,5.669944,0.024
127,2,01-20,20,01-20,2,0.976,9.033123,0.412085,0.976
128,1,20,20,01-20,1,1,8.775869,2.431096,1
129,2,01-20,01,01-20,2,0.181,-2.096338,6.484438,0.181
129,2,01-20,20,01-20,2,0.819,7.955137,0.046667,0.819
130,3,01-10-20,10,01-10-20,3,0.054,0.393175,0.770948,0.054
130,3,01-10-20,20,01-10-20,3,0.246,6.507181,0.466462,0.246
130,3,01-10-20,01,01-10-20,3,0.7,-6.17245,6.69962,0.7
131,2,01-20,01,01-20,2,0.495,-5.031599,6.298615,0.495
131,2,01-20,20,01-20,2,0.505,6.574074,1.313689,0.505
132,2,01-20,01,01-20,2,0.766,-5.158311,6.605878,0.766
132,2,01-20,20,01-20,2,0.234,4.684586,0.264801,0.234
133,1,20,20,20,1,1,8.738245,-3.983831,1
134,2,01-20,20,01-11-20,2,0.564,6.71502,-0.593239,0.564
134,2,01-20,01,01-11-20,2,0.436,-2.973185,5.747569,0.436
135,2,01-20,01,01-20,2,0.563,-2.815006,7.463903,0.563
135,2,01-20,20,01-20,2,0.437,5.752282,0.917917,0.437
136,2,01-21,01,01-21,2,0.323,-2.440955,8.710306,0.323
136,2,01-21,21,01-21,2,0.677,2.079009,6.175935,0.677
137,3,01-10-20,20,01-10-20,3,0.37,5.861634,0.145518,0.37
137,3,01-10-20,10,01-10-20,3,0.135,0.153867,0.211943,0.135
137,3,01-10-20,01,01-10-20,3,0.495,-6.475023,5.209666,0.495
138,1,21,21,21,1,1,1.014232,4.91496,1
139,2,01-20,20,01-20,2,0.759,7.007015,-0.27349,0.759
139,2,01-20,01,01-20,2,0.241,-3.207255,5.352876,0.241
140,2,01-20,01,01-20,2,0.08,0.045293,6.64001,0.08
140,2,01-20,20,01-20,2,0.92,6.992895,4.089487,0.92
141,2,01-20,01,01-20,2,0.399,-4.211542,6.083795,0.399
141,2,01-20,20,01-20,2,0.601,6.865145,-0.258163,0.601
142,2,01-20,20,01-20,2,0.975,7.555221,0.566439,0.975
142,2,01-20,01,01-20,2,0.025,-0.295012,6.205266,0.025
143,2,01-20,20,01-20,2,0.75,6.206287,0.880158,0.75
143,2,01-20,01,01-20,2,0.25,-1.221582,6.74863,0.25
144,3,01-11-20,01,01-11-20,3,0.03,-2.723631,4.114933,0.03
144,3,01-11-20,11,01-11-20,3,0.322,0.237958,4.114873,0.322
144,3,01-11-20,20,01-11-20,3,0.648,5.115464,-0.110835,0.648
145,2,01-20,20,01-20,2,0.657,7.580106,1.038651,0.657
145,2,01-20,01,01-20,2,0.343,-3.743017,7.333603,0.343
146,2,01-20,01,01-20,2,0.187,-1.253619,5.743499,0.187
146,2,01-20,20,01-20,2,0.813,6.75164,-0.545466,0.813
147,1,01,01,01-20,1,1,-1.953938,5.422067,1
148,2,01-20,20,01-20,2,0.988,7.785123,0.918088,0.988
148,2,01-20,01,01-20,2,0.012,-1.118158,7.464386,0.012
