parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,01,01,1,100,-4.149969,8.002702,01
2,1,10,10,1,100,6.366835,1.311606,10
3,1,10,10,1,100,6.402708,-3.768567,10
4,1,10,10,1,100,6.975184,1.413053,10
5,2,01-10,01-10,2,24,-0.991182,5.730066,01
5,2,01-10,01-10,2,76,4.314991,0.302491,10
6,2,01-10,01-10,2,36,1.03458,5.3917909999999996,01
6,2,01-10,01-10,2,64,7.019478,0.187701,10
7,2,01-10,01-10,2,82,6.318959,-0.315764,10
7,2,01-10,01-10,2,18,3.688241,5.586854,01
8,2,01-10,01-10,2,22,6.908206,1.785734,10
8,2,01-10,01-10,2,78,1.784439,6.888814,01
9,1,10,10,1,100,6.597569,3.889743,10
10,1,10,10,1,100,6.904867,-4.138585,10
11,2,01-10,01-10,2,61,6.665204,1.034952,10
11,2,01-10,01-10,2,39,2.503548,5.242699,01
12,2,01-10,01-10,2,27,6.88545,-0.214989,10
12,2,01-10,01-10,2,73,1.302307,5.94348,01
13,1,01,01,1,100,-2.785679,6.983039,01
14,1,01,01,1,100,-2.806896,3.700085,01
15,2,01-10,01-10,2,63,7.128246,3.447228,10
15,2,01-10,01-10,2,37,0.59963,6.776589,01
16,1,10,10,1,100,6.754326,2.191919,10
17,2,01-10,01-10,2,90,2.160008,6.020053,01
17,2,01-10,01-10,2,10,7.192357,0.009392,10
18,1,01,01-10,1,100,-1.682518,6.888988,01
19,2,01-10,01-10,2,71,1.438041,6.694976,01
19,2,01-10,01-10,2,29,6.483108,1.145742,10
20,1,10,10,1,100,7.550723,-1.240028,10
21,2,01-10,01-10,2,82,6.773265,1.125907,10
21,2,01-10,01-10,2,18,0.502927,6.445782,01
22,1,10,10,1,100,6.087358,-1.93557,10
23,2,01-10,01-10,2,61,1.292241,6.841926,01
23,2,01-10,01-10,2,39,7.503528,0.49885,10
24,2,01-10,01-10,2,45,6.295848,1.537632,10
24,2,01-10,01-10,2,55,1.251414,7.836569,01
25,2,01-10,01-10,2,85,6.822279,0.163145,10
25,2,01-10,01-10,2,15,2.677692,6.360706,01
26,1,01,01,1,100,-1.802096,6.438381,01
27,2,01-10,01-10,2,85,0.862601,6.727093,01
27,2,01-10,01-10,2,15,6.645049,0.880777,10
28,1,00,00,1,100,4.609701,0.51034,00
29,2,01-10,01-10,2,98,-0.042637,7.977356,01
29,2,01-10,01-10,2,2,5.179092,3.942835,10
30,2,01-10,01-10,2,91,7.923286,-1.135228,10
30,2,01-10,01-10,2,9,1.833728,5.474979,01
31,2,01-10,01-10,2,87,8.051627,0.715181,10
31,2,01-10,01-10,2,13,4.040391,6.20556,01
32,2,01-10,01-10,2,88,1.45872,6.71387,01
32,2,01-10,01-10,2,12,6.257019,3.956845,10
33,2,01-10,01-10,2,94,6.897255,0.649195,10
33,2,01-10,01-10,2,6,0.635792,5.700153,01
34,1,01,01,1,100,0.158677,7.410268,01
35,1,01,01,1,100,-2.198455,6.747584,01
36,1,10,10,1,100,4.970313,1.914363,10
37,2,01-10,01-10,2,34,0.273371,6.570649,01
37,2,01-10,01-10,2,66,6.520288,0.018209,10
38,2,01-10,01-10,2,93,1.033031,8.252076,01
38,2,01-10,01-10,2,7,7.507888,2.024348,10
39,2,01-10,01-10,2,81,0.653568,5.427723,01
39,2,01-10,01-10,2,19,6.983282,-0.901355,10
40,2,01-10,01-10,2,98,6.17402,0.716791,10
40,2,01-10,01-10,2,2,2.007049,6.332903,01
41,1,01,01,1,100,2.805337,8.433056,01
42,1,11,11,1,100,3.837139,-0.57118,11
43,2,01-10,01-10,2,70,6.954205,2.244332,10
43,2,01-10,01-10,2,30,0.70366,6.142723,01
44,2,01-10,01-10,2,23,6.580245,2.225001,10
44,2,01-10,01-10,2,77,0.842038,6.117235,01
45,2,01-10,01-10,2,85,-1.110631,7.676329,01
45,2,01-10,01-10,2,15,4.94322,2.070232,10
46,2,01-10,01-10,2,15,6.38383,0.766903,10
46,2,01-10,01-10,2,85,0.708876,6.884675,01
47,1,01,01,1,100,-0.339053,4.2735,01
48,2,01-10,01-10,2,96,8.619716,3.195972,10
48,2,01-10,01-10,2,4,3.215594,6.606019,01
49,2,01-10,01-10,2,80,7.351552,-1.005993,10
49,2,01-10,01-10,2,20,1.22737,5.41044,01
50,2,01-10,01-10,2,89,7.065625,0.741056,10
50,2,01-10,01-10,2,11,1.379618,7.101172,01
51,2,01-10,01-10,2,79,-2.230224,6.593601,01
51,2,01-10,01-10,2,21,4.151462,0.185717,10
52,2,01-10,01-10,2,11,-0.500503,4.171653,01
52,2,01-10,01-10,2,89,5.440994,-2.348725,10
53,1,01,01,1,100,0.011231,4.495395,01
54,2,01-10,01-10,2,83,0.557014,7.666805,01
54,2,01-10,01-10,2,17,6.080372,1.965494,10
55,2,01-10,01-10,2,48,1.296334,5.191207,01
55,2,01-10,01-10,2,52,5.769828,1.112337,10
56,2,01-10,01-10,2,39,6.427664,0.802357,10
56,2,01-10,01-10,2,61,2.055734,6.790804,01
57,2,01-10,01-10,2,69,-0.826592,6.681709,01
57,2,01-10,01-10,2,31,4.384416,0.505414,10
58,2,01-10,01-10,2,18,6.061854,1.202907,10
58,2,01-10,01-10,2,82,-0.149487,7.592867,01
59,1,10,01-10,1,100,7.211608,0.983884,10
60,2,01-10,01-10,2,93,-1.642413,6.025257,01
60,2,01-10,01-10,2,7,4.355434,0.717345,10
61,2,01-10,01-10,2,34,0.809048,6.174303,01
61,2,01-10,01-10,2,66,5.211042,2.254403,10
62,2,01-10,01-10,2,9,5.401006,2.424585,10
62,2,01-10,01-10,2,91,-0.579643,6.463587,01
63,1,01,01,1,100,2.109261,5.698431,01
64,2,01-10,01-10,2,35,7.496355,0.229702,10
64,2,01-10,01-10,2,65,1.511571,6.452696,01
65,1,01,01,1,100,-0.575146,7.969424,01
66,1,01,01,1,100,0.84773,8.160158,01
67,2,01-10,01-10,2,96,0.329004,8.418538,01
67,2,01-10,01-10,2,4,6.561606,2.175908,10
68,2,01-10,01-10,2,87,0.487833,8.063966,01
68,2,01-10,01-10,2,13,5.911449,2.649096,10
69,1,10,10,1,100,7.947463,-2.5248,10
70,2,01-10,01-10,2,94,5.949792,-0.947582,10
70,2,01-10,01-10,2,6,1.531457,5.066786,01
71,1,01,01-10,1,100,0.130437,7.93102,01
72,1,10,10,1,100,7.662268,-5.076234,10
73,1,10,10,1,100,7.684135,-3.338409,10
74,2,01-10,01-10,2,84,2.066919,9.155245,01
74,2,01-10,01-10,2,16,7.211784,3.327705,10
75,1,10,10,1,100,6.253648,1.324514,10
76,1,01,01,1,100,-1.829439,8.520261,01
77,2,01-10,01-10,2,95,5.591967,-0.523507,10
77,2,01-10,01-10,2,5,3.195075,5.02876,01
78,1,01,01,1,100,-3.060904,7.571047,01
79,1,01,01,1,100,-0.327275,8.932266,01
80,2,01-10,01-10,2,59,7.242356,0.769796,10
80,2,01-10,01-10,2,41,2.008582,5.808298,01
81,2,01-10,01-10,2,85,1.704833,6.513245,01
81,2,01-10,01-10,2,15,5.860582,1.358623,10
82,2,01-10,01-10,2,78,-0.021247,6.83481,01
82,2,01-10,01-10,2,22,6.251162,1.667189,10
83,1,01,01,1,100,-1.329952,7.907811,01
84,2,01-10,01-10,2,64,6.104831,1.255204,10
84,2,01-10,01-10,2,36,1.784835,6.50647,01
85,1,10,10,1,100,6.005575,0.806997,10
86,1,01,01-10,1,100,-0.644427,6.903708,01
87,2,01-10,01-10,2,98,0.16228,6.795957,01
87,2,01-10,01-10,2,2,4.300747,3.356672,10
88,2,01-10,01-10,2,20,2.910143,5.346331,01
88,2,01-10,01-10,2,80,8.111972,-1.075367,10
89,2,01-10,01-10,2,78,6.823384,2.267721,10
89,2,01-10,01-10,2,22,1.923075,5.734051,01
90,2,01-10,01-10,2,89,6.966144,0.900743,10
90,2,01-10,01-10,2,11,0.494759,6.523758,01
91,1,10,10,1,100,7.774263,1.490562,10
92,1,10,10,1,100,8.413111,3.311128,10
93,1,01,01,1,100,0.777332,9.081987,01
94,2,01-10,01-10,2,50,1.792858,6.588872,01
94,2,01-10,01-10,2,50,7.861745,3.29797,10
95,1,00,00,1,100,3.750765,3.190071,00
96,2,01-10,01-10,2,72,1.40983,6.724709,01
96,2,01-10,01-10,2,28,6.840768,4.051932,10
97,1,01,01-10,1,100,-0.287446,6.972151,01
98,2,01-10,01-10,2,98,0.569196,5.946531,01
98,2,01-10,01-10,2,2,5.552686,2.496881,10
99,2,01-10,01-10,2,69,-0.940922,7.17769,01
99,2,01-10,01-10,2,31,5.676181,1.308881,10
100,1,01,01,1,100,-1.569478,7.673066,01
101,2,01-10,01-10,2,68,0.964924,6.460825,01
101,2,01-10,01-10,2,32,6.361796,-0.138089,10
102,1,01,01,1,100,-1.489522,6.808359,01
103,2,01-10,01-10,2,95,-1.531748,4.941618,01
103,2,01-10,01-10,2,5,4.839623,-0.900857,10
104,2,01-10,01-10,2,62,3.407091,6.501928,01
104,2,01-10,01-10,2,38,5.579571,1.349718,10
105,2,01-10,01-10,2,85,0.293175,5.857752,01
105,2,01-10,01-10,2,15,5.959986,1.906026,10
106,2,01-10,01-10,2,78,1.284994,7.692238,01
106,2,01-10,01-10,2,22,7.242138,3.124609,10
107,1,01,01,1,100,1.760798,6.694032,01
108,2,01-10,01-10,2,90,4.230102,8.782768,01
108,2,01-10,01-10,2,10,7.107434,3.063252,10
109,1,10,10,1,100,7.504589,-2.988054,10
110,2,01-10,01-10,2,95,7.547386,0.507463,10
110,2,01-10,01-10,2,5,3.087168,5.728818,01
111,1,01,01,1,100,-4.524497,5.841552,01
112,1,10,10,1,100,9.16653,3.244046,10
113,2,01-10,01-10,2,96,-1.110405,7.991744,01
113,2,01-10,01-10,2,4,5.431182,2.025759,10
114,1,01,01-10,1,100,-1.069467,7.991744,01
115,2,01-10,01-10,2,75,6.946299,-0.259996,10
115,2,01-10,01-10,2,25,0.541941,6.368494,01
116,2,01-10,01-10,2,92,8.498136,-0.05672,10
116,2,01-10,01-10,2,8,2.199577,6.52073,01
117,2,01-10,01-10,2,92,-0.077952,7.573618,01
117,2,01-10,01-10,2,8,5.995009,1.742713,10
118,2,01-10,01-10,2,44,6.926925,1.457994,10
118,2,01-10,01-10,2,56,4.005393,7.12197,01
119,2,01-10,01-10,2,39,2.781035,7.468753,01
119,2,01-10,01-10,2,61,8.809494,3.079336,10
120,1,01,01,1,100,1.059835,7.31987,01
121,1,01,01,1,100,-0.123514,7.466995,01
122,2,01-10,01-10,2,93,0.975065,7.683996,01
122,2,01-10,01-10,2,7,5.054332,1.98396,10
123,1,01,01,1,100,0.475158,6.741784,01
124,1,10,10,1,100,6.126357,2.748161,10
125,2,01-10,01-10,2,98,-0.281953,7.633318,01
125,2,01-10,01-10,2,2,5.563146,2.175934,10
126,1,10,01-10,1,100,6.454804,-0.596828,10
127,2,01-10,01-10,2,38,-1.003783,6.918978,01
127,2,01-10,01-10,2,62,4.867865,1.03308,10
128,2,01-10,01-10,2,94,6.653025,0.561761,10
128,2,01-10,01-10,2,6,0.107246,5.73504,01
129,2,01-10,01-10,2,92,7.057152,-0.208783,10
129,2,01-10,01-10,2,8,1.283871,5.210923,01
130,2,01-10,01-10,2,86,6.924681,1.105429,10
130,2,01-10,01-10,2,14,2.055789,5.72074,01
131,1,10,01-10,1,100,6.953459,0.724722,10
132,2,01-10,01-10,2,80,6.353655,-0.143652,10
132,2,01-10,01-10,2,20,1.743156,6.068892,01
133,1,01,01,1,100,2.59619,4.935011,01
134,1,10,10,1,100,7.508455,-2.991146,10
135,2,01-10,01-10,2,69,2.064325,7.721057,01
135,2,01-10,01-10,2,31,8.431187,1.69848,10
136,2,01-10,01-10,2,88,0.374516,6.933436,01
136,2,01-10,01-10,2,12,6.497217,0.612894,10
137,1,11,11,1,100,7.449826,3.349948,11
138,2,01-10,01-10,2,94,1.495686,7.030486,01
138,2,01-10,01-10,2,6,6.627266,1.294276,10
139,2,01-10,01-10,2,46,1.589958,6.35483,01
139,2,01-10,01-10,2,54,7.706435,2.829051,10
140,1,01,01,1,100,-2.685174,6.49148,01
141,1,01,01,1,100,-2.619528,6.49148,01
142,2,01-10,01-10,2,54,7.03073,1.462392,10
142,2,01-10,01-10,2,46,1.117509,6.719465,01
143,1,10,10,1,100,9.160594,2.882821,10
144,1,01,01,1,100,0.735709,8.476335,01
145,2,01-10,01-10,2,98,0.332039,5.428005,01
145,2,01-10,01-10,2,2,6.561595,-1.195096,10
146,1,10,10,1,100,6.403853,1.1048230000000001,10
147,2,01-10,01-10,2,38,0.456621,6.436226,01
147,2,01-10,01-10,2,62,6.310301,3.90488,10
148,1,01,01,1,100,-3.298679,7.874708,01
149,2,01-10,01-10,2,49,1.839157,6.392055,01
149,2,01-10,01-10,2,51,7.649448,3.303393,10
150,1,01,01,1,100,1.576054,8.836639,01
151,2,01-10,01-10,2,73,6.44e-4,6.047577,01
151,2,01-10,01-10,2,27,4.778118,0.181724,10
152,1,10,10,1,100,7.068506,-2.461646,10
153,2,01-10,01-10,2,59,0.335948,6.25957,01
153,2,01-10,01-10,2,41,6.74042,-0.169775,10
154,2,01-10,01-10,2,39,2.03997,8.119762,01
154,2,01-10,01-10,2,61,8.100758,1.769471,10
155,2,01-10,01-10,2,97,6.751531,-0.15702,10
155,2,01-10,01-10,2,3,0.643169,5.815066,01
156,2,01-10,01-10,2,75,1.184207,6.145161,01
156,2,01-10,01-10,2,25,6.407873,1.445865,10
157,2,01-10,01-10,2,71,1.42825,8.635638,01
157,2,01-10,01-10,2,29,7.922316,2.441091,10
158,2,01-10,01-10,2,30,7.904391,2.756612,10
158,2,01-10,01-10,2,70,1.703754,8.73942,01
159,2,01-10,01-10,2,27,5.061936,1.271063,10
159,2,01-10,01-10,2,73,-1.455822,7.247811,01
160,1,01,01,1,100,-0.631446,7.504879,01
161,2,01-10,01-10,2,69,6.621734,2.131817,10
161,2,01-10,01-10,2,31,1.674598,8.138432,01
162,1,10,10,1,100,7.398513,-1.160774,10
163,1,01,01,1,100,0.023941,7.824222,01
164,2,01-10,01-10,2,86,1.68787,-0.899741,10
164,2,01-10,01-10,2,14,-4.856775,5.64198,01
165,2,01-10,01-10,2,92,0.024298,5.688407,01
165,2,01-10,01-10,2,8,6.104148,2.179623,10
166,1,10,10,1,100,7.595726,1.760026,10
167,1,01,01,1,100,-2.28617,6.660506,01
168,2,01-10,01-10,2,60,1.298989,5.060044,01
168,2,01-10,01-10,2,40,7.496103,1.504605,10
169,1,01,01,1,100,0.315861,7.421592,01
170,2,01-10,01-10,2,94,7.667272,0.134214,10
170,2,01-10,01-10,2,6,1.612908,6.250313,01
171,2,01-10,01-10,2,74,5.961361,-0.521996,10
171,2,01-10,01-10,2,26,1.389596,5.195593,01
172,2,01-10,01-10,2,89,8.111725,1.681013,10
172,2,01-10,01-10,2,11,2.057858,7.471468,01
173,1,01,01,1,100,0.758556,6.494533,01
174,1,10,10,1,100,8.46057,-0.918845,10
