parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,01,01,1,100,-0.911088,6.87396,01
2,1,01,01,1,100,0.853337,6.220892,01
3,2,01-10,01-10,2,62,-0.148756,2.706508,01
3,2,01-10,01-10,2,38,4.752922,-3.471161,10
4,2,01-10,01-10,2,90,7.199538,-0.350552,10
4,2,01-10,01-10,2,10,3.604682,5.777278,01
5,2,01-10,01-10,2,97,-1.138666,5.644372,01
5,2,01-10,01-10,2,3,4.991472,-0.49625,10
6,2,01-10,01-10,2,28,4.752922,-3.623068,10
6,2,01-10,01-10,2,72,-1.768117,2.706508,01
7,2,01-10,01-10,2,97,-1.82e-4,6.558473,01
7,2,01-10,01-10,2,3,6.274495,-0.025626,10
8,1,10,10,1,100,6.535873,-1.089978,10
9,2,01-10,01-10,2,84,-0.1963,6.133797,01
9,2,01-10,01-10,2,16,5.266334,-0.246248,10
10,2,01-10,01-10,2,64,0.248226,6.8223,01
10,2,01-10,01-10,2,36,6.823254,3.305144,10
11,2,01-10,01-10,2,98,-0.23058,6.091525,01
11,2,01-10,01-10,2,2,5.2077,-0.052438,10
12,1,10,10,1,100,5.236795,-4.83081,10
13,2,01-10,01-10,2,81,0.093916,6.432601,01
13,2,01-10,01-10,2,19,6.6617,2.612337,10
14,1,10,01-10,1,100,7.342501,-0.797695,10
15,2,01-10,01-10,2,42,6.067713,-0.113875,10
15,2,01-10,01-10,2,58,0.375896,6.26459,01
16,2,01-10,01-10,2,76,6.75476,1.452017,10
16,2,01-10,01-10,2,24,2.46063,6.897846,01
17,2,01-10,01-10,2,36,3.16209,4.889977,01
17,2,01-10,01-10,2,64,7.315921,-0.329951,10
18,2,01-10,01-10,2,70,7.532711,0.295763,10
18,2,01-10,01-10,2,30,1.3810500000000001,6.316174,01
19,2,01-10,01-10,2,76,4.627877,-2.028401,10
19,2,01-10,01-10,2,24,-1.739078,4.580693,01
20,1,01,01,1,100,1.788744,7.324179,01
21,1,11,11,1,100,3.474402,4.446212,11
22,2,01-10,01-10,2,62,6.152903,0.933058,10
22,2,01-10,01-10,2,38,1.679811,7.448628,01
23,2,01-10,01-10,2,47,1.723978,7.744652,01
23,2,01-10,01-10,2,53,4.189996,1.658927,10
24,1,11,11,1,100,0.136059,4.071083,11
25,1,10,10,1,100,6.923199,-5.739301,10
26,2,01-10,01-10,2,73,0.596411,6.703192,01
26,2,01-10,01-10,2,27,6.262197,0.283463,10
27,1,01,01,1,100,0.281993,7.658115,01
28,1,11,11,1,100,1.18618,0.972916,11
29,1,01,01,1,100,0.36146,7.985413,01
30,1,01,01,1,100,1.762746,7.869521,01
31,2,01-10,01-10,2,53,0.863449,6.281958,01
31,2,01-10,01-10,2,47,6.839234,-0.071608,10
32,2,01-10,01-10,2,92,0.348252,6.182808,01
32,2,01-10,01-10,2,8,5.270755,0.527234,10
33,2,01-10,01-10,2,25,1.405679,6.680084,01
33,2,01-10,01-10,2,75,6.852004,0.5861,10
34,1,01,01-10,1,100,-0.969335,8.158147,01
35,1,10,10,1,100,6.302812,0.322307,10
36,2,01-10,01-10,2,92,-0.329951,7.43774,01
36,2,01-10,01-10,2,8,4.889977,1.219401,10
37,1,01,01,1,100,0.439031,7.758491,01
38,2,01-10,01-10,2,83,7.267856,0.17996500000000001,10
38,2,01-10,01-10,2,17,1.209444,6.511482,01
39,2,01-10,01-10,2,77,0.458267,6.318253,01
39,2,01-10,01-10,2,23,6.850438,1.429143,10
40,1,01,01,1,100,1.677644,8.562377,01
41,2,01-10,01-10,2,44,8.161612,2.636233,10
41,2,01-10,01-10,2,56,2.445424,7.00568,01
42,2,01-10,01-10,2,62,1.379702,6.040537,01
42,2,01-10,01-10,2,38,6.746784,0.324101,10
43,2,01-10,01-10,2,97,-2.387525,7.08018,01
43,2,01-10,01-10,2,3,3.785857,2.255411,10
44,1,10,10,1,100,7.644941,0.592821,10
45,1,01,01,1,100,-0.118507,8.294237,01
46,2,01-10,01-10,2,42,1.617072,6.255533,01
46,2,01-10,01-10,2,58,8.226566,1.393891,10
47,1,01,01,1,100,-1.45161,7.476151,01
48,2,01-10,01-10,2,79,9.055729,2.769129,10
48,2,01-10,01-10,2,21,2.957486,7.530034,01
49,2,01-10,01-10,2,85,6.984361,1.975962,10
49,2,01-10,01-10,2,15,2.918513,5.33698,01
50,1,10,10,1,100,6.922002,0.66346,10
51,1,10,10,1,100,6.254265,-2.18568,10
52,1,01,01,1,100,1.260436,8.16638,01
53,1,01,01,1,100,2.329404,7.263248,01
54,2,01-11,01,2,39,4.461264,1.002595,11
54,2,01-11,01,2,61,0.976922,5.975956,01
55,2,01-10,01-10,2,88,5.945404,-1.713478,10
55,2,01-10,01-10,2,12,0.121615,4.770669,01
56,1,10,10,1,100,7.05485,0.426836,10
57,2,01-10,01-10,2,89,0.36511,7.425244,01
57,2,01-10,01-10,2,11,5.447694,2.952152,10
58,2,01-10,01-10,2,78,6.596709,0.671032,10
58,2,01-10,01-10,2,22,0.186665,6.43848,01
59,2,01-10,01-10,2,84,-1.280866,6.423195,01
59,2,01-10,01-10,2,16,4.1046,1.267296,10
60,1,10,10,1,100,6.335049,0.767055,10
61,2,01-10,01-10,2,98,6.24755,-0.167077,10
61,2,01-10,01-10,2,2,0.654644,4.531498,01
62,1,01,01,1,100,-1.360306,6.676711,01
63,2,01-10,01-10,2,91,6.160237,-0.389442,10
63,2,01-10,01-10,2,9,0.229675,5.541121,01
64,1,10,10,1,100,8.851677,1.362745,10
65,1,11,11,1,100,1.958229,3.276735,11
66,1,01,01,1,100,1.06075,8.334752,01
67,2,01-10,01-10,2,67,1.229625,7.227841,01
67,2,01-10,01-10,2,33,7.171081,2.763715,10
68,1,11,11,1,100,3.965203,1.368915,11
69,1,01,01,1,100,0.608198,5.548659,01
70,1,01,01,1,100,-0.716519,7.632062,01
71,1,01,01,1,100,-2.106327,5.757655,01
72,2,01-10,01-10,2,94,-2.106518,6.090531,01
72,2,01-10,01-10,2,6,4.331024,-0.18785,10
73,2,01-10,01-10,2,72,1.563437,6.79788,01
73,2,01-10,01-10,2,28,6.552339,1.580176,10
74,2,01-10,01-10,2,72,1.684404,7.270185,01
74,2,01-10,01-10,2,28,6.411137,1.251137,10
75,1,01,01,1,100,-0.578283,7.388627,01
76,1,01,01,1,100,-2.068265,4.467461,01
77,2,01-10,01-10,2,61,-0.286838,6.681101,01
77,2,01-10,01-10,2,39,6.342191,2.093677,10
78,2,01-10,01-10,2,35,2.868094,6.783617,01
78,2,01-10,01-10,2,65,8.475999,0.512941,10
79,1,01,01,1,100,1.870426,5.188767,01
80,2,01-10,01-10,2,44,0.184614,7.201686,01
80,2,01-10,01-10,2,56,6.469085,0.848988,10
81,1,10,10,1,100,8.248043,0.607581,10
82,2,01-11,01,2,30,6.26716,1.762435,11
82,2,01-11,01,2,70,1.963646,7.592346,01
83,2,01-10,01-10,2,7,5.779698,1.578047,10
83,2,01-10,01-10,2,93,-0.36453,7.545469,01
84,2,01-10,01-10,2,24,5.892615,0.897604,10
84,2,01-10,01-10,2,76,0.166931,6.149125,01
85,1,00,00,1,100,3.472719,3.546009,00
86,2,01-10,01-10,2,93,3.027098,9.335686,01
86,2,01-10,01-10,2,7,6.932367,3.555788,10
87,2,01-10,01-10,2,70,0.543028,7.650304,01
87,2,01-10,01-10,2,30,6.529661,1.201056,10
88,2,01-10,01-10,2,90,-0.842772,6.121815,01
88,2,01-10,01-10,2,10,5.586687,0.495919,10
89,2,01-10,01-10,2,97,0.402569,8.585573,01
89,2,01-10,01-10,2,3,5.015948,2.053431,10
90,1,01,01,1,100,2.060807,8.281765,01
91,2,01-10,01-10,2,59,8.024342,1.218848,10
91,2,01-10,01-10,2,41,2.926354,7.786055,01
92,1,10,10,1,100,7.352362,0.396194,10
93,2,01-10,01-10,2,98,-0.105746,8.789933,01
93,2,01-10,01-10,2,2,6.324606,3.071931,10
94,2,01-10,01-10,2,83,1.771427,7.909295,01
94,2,01-10,01-10,2,17,5.957009,2.396751,10
95,1,00,00,1,100,1.778707,3.142822,00
96,1,01,01,1,100,2.77121,6.344069,01
97,1,01,01,1,100,-0.723329,6.241502,01
98,2,01-10,01-10,2,46,6.843449,1.90806,10
98,2,01-10,01-10,2,54,0.40539,7.849029,01
99,1,01,01,1,100,2.310301,7.928648,01
100,2,01-10,01-10,2,32,1.8232,5.993509,01
100,2,01-10,01-10,2,68,7.806503,-0.541477,10
101,1,10,10,1,100,8.236202,2.374686,10
102,2,01-10,01-10,2,94,2.689695,6.91188,01
102,2,01-10,01-10,2,6,6.332061,0.478171,10
103,1,10,10,1,100,6.271621,-2.040369,10
104,2,01-10,01-10,2,80,0.066208,5.788568,01
104,2,01-10,01-10,2,20,6.214,0.781536,10
105,1,10,10,1,100,6.336399,1.032694,10
106,2,01-10,01-10,2,50,4.145803,0.563,10
106,2,01-10,01-10,2,50,1.259742,6.553147,01
107,2,01-10,01-10,2,77,7.773714,0.926968,10
107,2,01-10,01-10,2,23,1.889485,6.614349,01
108,1,01,01,1,100,0.272087,7.326327,01
109,2,01-10,01-10,2,66,1.491964,4.140089,01
109,2,01-10,01-10,2,34,8.066657,-2.084847,10
110,1,01,01,1,100,-2.72808,7.069931,01
111,2,01-10,01-10,2,38,0.910908,5.12234,01
111,2,01-10,01-10,2,62,7.085911,1.386863,10
112,1,10,10,1,100,7.196895,0.155318,10
113,2,01-10,01-10,2,87,6.942189,-0.937702,10
113,2,01-10,01-10,2,13,0.432459,3.872008,01
114,2,01-10,01-10,2,76,0.111169,6.44821,01
114,2,01-10,01-10,2,24,6.356134,3.323147,10
115,1,10,10,1,100,5.809837,-2.367888,10
116,1,01,01,1,100,-0.071768,9.337156,01
117,2,01-10,01-10,2,92,5.886501,-1.343088,10
117,2,01-10,01-10,2,8,2.935585,5.164346,01
118,2,10-11,10,2,68,2.784019,5.543574,11
118,2,10-11,10,2,32,6.479347,3.261645,10
119,2,01-10,01-10,2,48,6.760485,-0.238645,10
119,2,01-10,01-10,2,52,0.13747500000000001,6.295064,01
120,2,01-10,01-10,2,80,7.590288,0.195514,10
120,2,01-10,01-10,2,20,2.892308,6.785731,01
121,1,01,01,1,100,-3.664159,8.876846,01
122,2,01-10,01-10,2,9,6.294056,0.032835,10
122,2,01-10,01-10,2,91,0.557313,6.207177,01
123,2,01-10,01-10,2,75,6.076448,-0.217379,10
123,2,01-10,01-10,2,25,2.401059,5.63944,01
124,2,01-10,01-10,2,98,-1.773186,5.67239,01
124,2,01-10,01-10,2,2,4.434324,2.486794,10
125,2,01-10,01-10,2,54,6.640878,1.425242,10
