parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,98,-0.082675,7.104233,01
1,2,01-10,01-10,2,2,5.27371,3.865769,10
2,2,01-10,01-10,2,78,6.623851,-0.895542,10
2,2,01-10,01-10,2,22,2.771481,5.488295,01
3,1,10,10,1,100,5.739717,0.31808,10
4,2,01-10,01-10,2,86,-0.721172,6.552587,01
4,2,01-10,01-10,2,14,5.852776,0.188664,10
5,1,01,01,1,100,1.32134,5.940619,01
6,1,01,01,1,100,-2.477811,5.427048,01
7,2,01-10,01-10,2,76,6.029064,-0.010042,10
7,2,01-10,01-10,2,24,3.441906,6.499088,01
8,2,01-10,01-10,2,22,6.652218,0.106384,10
8,2,01-10,01-10,2,78,0.301392,6.577331,01
9,2,01-10,01-10,2,32,-0.146884,4.546224,01
9,2,01-10,01-10,2,68,4.940359,-1.053309,10
10,2,01-10,01-10,2,86,1.640444,6.591449,01
10,2,01-10,01-10,2,14,6.484889,1.201029,10
11,1,01,01,1,100,0.28383,6.824876,01
12,1,10,10,1,100,5.17383,-5.489373,10
13,2,01-10,01-10,2,84,1.125859,6.435385,01
13,2,01-10,01-10,2,16,7.299209,0.800755,10
14,2,01-10,01-10,2,74,-1.439857,6.95978,01
14,2,01-10,01-10,2,26,5.00627,1.461993,10
15,2,01-10,01-10,2,53,3.766468,6.19932,01
15,2,01-10,01-10,2,47,6.279541,0.84145,10
16,2,01-10,01-10,2,92,7.141013,1.809598,10
16,2,01-10,01-10,2,8,1.538111,4.951619,01
17,1,10,10,1,100,5.732471,-3.603361,10
18,1,01,01,1,100,0.876349,6.716393,01
19,2,01-10,01-10,2,67,0.032861,5.393732,01
19,2,01-10,01-10,2,33,6.511133,0.737684,10
20,2,01-10,01-10,2,37,6.903887,1.448632,10
20,2,01-10,01-10,2,63,0.34446,7.244323,01
21,2,01-10,01-10,2,52,0.902192,5.566669,01
21,2,01-10,01-10,2,48,7.498217,1.178196,10
22,1,10,10,1,100,7.507719,0.064202,10
